,회사명,채용공고 제목,채용공고 세부 사항,기술 세부 사항,링크
226,㈜자이오넥스,[부산] SCM솔루션 유지보수/운영지원/日本프로젝트수행 인재모집,"경력3년↑,대졸↑,부산 사상구,정규직","BigData, 솔루션, 수요예측, BPR, 딥러닝, 시스템분석, 시스템운영, 인공지능, 서버구축, 시스템분석, 시스템설계, ERP, 재고계획, SCM, 생산계획, 모델링, 시스템설계, 네트워크관리",https://www.jobkorea.co.kr/Recruit/Co_Read/C/64947
227,휴먼교육센터,"[휴먼교육센터] AI, 빅데이터 강사 채용[서울영등포센터]","경력3년↑,대졸↑,서울 영등포구,정규직 외","빅데이터, 딥러닝, 인공지능, 데이터분석, IT학원",https://www.jobkorea.co.kr/Recruit/Co_Read/C/24993048
228,㈜핸디비전,[㈜핸디비전] 연구개발 신입 및 경력 직원 채용,"신입·경력,대졸↑,경기 수원시,정규직 외","머신비전, 머신비전 및 딥러닝 알고리즘 개발, 딥러닝, 인공지능, 비전검사 S/W 알고리즘 개발, 이미지프로세싱, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32393262
229,㈜새론솔루션,"[경력] 프론트, 백엔드 개발자 채용공고","경력3년↑,학력무관,경기 의왕시,정규직","소프트웨어개발, 솔루션, BigData, DataMining, SI, 데이터관리, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/37701216
230,㈜써로마인드,(주)써로마인드 개발자(머신러닝 엔지니어) 모집공고,"경력2년↑,학력무관,서울 관악구,정규직","소프트웨어개발, 솔루션",https://www.jobkorea.co.kr/Recruit/Co_Read/C/21467109
231,대하테크원,머신비전 응용 소프트웨어 개발연구원 모집,"신입,대졸↑,대전 유성구,정규직 외","전기제어, 자동제어, 딥러닝, 인공지능, 전기기사, PLC",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39175833
232,㈜자이오넥스,AI 기반 공급망관리(SCM)솔루션 개발 컨설턴트,"신입,대졸↑,서울 마포구,정규직,3,600만원 이상","BigData, 빅데이터, 솔루션, BPR, 딥러닝, 인공지능, 시스템분석, 시스템설계, ERP, SCM, 모델링",https://www.jobkorea.co.kr/Recruit/Co_Read/C/64947
233,㈜비지언스,AI 개발자,"경력1년↑,대졸↑,서울 금천구,정규직 외,3,200만원 이상","빅데이터, 인공지능, ERP",https://www.jobkorea.co.kr/Recruit/Co_Read/C/18275774
234,로민,백엔드(Back-end) 개발자 채용,"경력5년↑,대졸↑,서울 서초구,정규직,5,000만원 이상","솔루션, 인공지능, 서버구축, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/34673566
235,㈜새론솔루션,[경력] 데이터 분석 및 AI 개발자 채용공고,"신입·경력,학력무관,경기 의왕시,정규직","소프트웨어개발, 솔루션, BigData, DataMining, SI, 데이터관리, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/37701216
236,㈜핸디비전,[㈜핸디비전] 경리회계 신입 및 경력 직원 채용,"신입·경력,학력무관,경기 수원시,정규직 외","솔루션영업, 솔루션, 딥러닝, SI, 인공지능, 기술영업, 소프트웨어개발, 경리회계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32393262
237,"주식회사 넥스인테크놀로지(NexIn Technology Co.,Ltd",IT 시스템 개발자 모집,"경력5년↑,학력무관,서울 중구,정규직 외","소프트웨어개발, 솔루션, SI, SM",https://www.jobkorea.co.kr/Recruit/Co_Read/C/24644840
238,좋은생각,[신입/경력]머신러닝 개발자 채용,"경력무관,학력무관,서울 강남구,정규직 외,2,500~3,000만원","웹에이전시, 웹프로덕션, 모델링, 딥러닝, 자연어처리(NLP), 이미지프로세싱, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/239051
239,㈜한국정보공작소,[기업부설연구소] AI 기반 비전시스템 개발 정규직 전문연구원 모집,"신입·경력1년↑,대졸↑,서울 금천구,정규직","빅데이터, 솔루션, 딥러닝, SI, 인공지능, 데이터분석, ISP, 챗봇, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/12627257
240,메이츠소프트㈜,인공지능 SW개발 경력 인재 채용,"경력2년↑,대졸↑,서울 영등포구,정규직 외","솔루션, 딥러닝, 시스템분석, 인공지능, 이미지프로세싱, 클라이언트, ERP, 데이터분석, 분석모델링, 모델링, 시스템설계, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/567678
241,㈜바이브컴퍼니,서비스 웹개발자(경력) 채용,"경력5년↑,대졸↑,서울 용산구,정규직","SI개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/28417891
242,㈜바이브컴퍼니,[바이브컴퍼니] 빅데이터 API 관리 및 운영 개발자,"경력5년↑,대졸↑,서울 용산구,정규직","SI개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/28417891
243,㈜지란지교데이터,AI 인공지능 개발자 채용 (5년 이상 경력) - 대전,"경력5년↑,대졸↑,대전 유성구,정규직","네트워크보안, 딥러닝, 보안소프트웨어, 인공지능, 이미지프로세싱, 챗봇, 백신프로그램, 방화벽, 자연어처리(NLP), 정보보안",https://www.jobkorea.co.kr/Recruit/Co_Read/C/31111890
244,주식회사 데이블,Senior Machine Learning Engineer (4년 이상),"경력4년↑,대졸↑,서울 강남구,정규직","BigData, DataWarehouse, 딥러닝, CRM, 모델링, DataMining",https://www.jobkorea.co.kr/Recruit/Co_Read/C/19717466
245,더조은아카데미신촌지점,[더조은컴퓨터학원 신촌캠퍼스] [K-디지털] 빅데이터분석 머신러닝과 딥러닝 AI 강의,"경력,대졸↑,서울 마포구,정규직 외","빅데이터, 학원강사, 딥러닝, 데이터분석",https://www.jobkorea.co.kr/Recruit/Co_Read/C/13350816
246,오큐브㈜,[서울/수도권] 오큐브(주) 2024년 상반기 공개채용 (SW),"경력무관,대졸↑,경기 안양시 외,정규직 외","모바일앱개발, 소프트웨어개발, 솔루션, SI, 빅데이터, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/4447
247,㈜바이브컴퍼니,프론트엔드 개발자 모집(react개발/경력),"경력3년↑,대졸↑,서울 용산구,정규직","반응형웹, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/28417891
248,티쎌로지㈜,AI 모델 개발 연구원 채용 공고,"경력무관,석사↑,경기 성남시,정규직","바이오, 딥러닝, 의약, 인공지능, 제약, 생명공학, 모델링",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43891194
249,엔셀㈜,IT사업부 AI(인공지능) 경력 개발자,"신입·경력2년↑,초대졸↑,경기 용인시,정규직","BigData, 빅데이터, SI, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/16399354
250,㈜나비프라,[나비프라] 컴퓨터 비전 엔지니어(Computer Vision Engineer),"경력무관,대졸↑,서울 서초구,정규직","딥러닝, 이미지프로세싱, 연구·실험·기술, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/38010786
251,㈜글로비트,"[(주)글로비트] SW개발자 채용 - 경력직(경력 3년 이상), 신입(경력 무관)","경력3년↑,학력무관,제주 제주시,정규직","BigData, 솔루션, SI, 인공지능, Python/Django, SW 개발, 서버 인프라 관리, JAVA/JSP/전자정부프레임워크, Oracle/mySQL, 인공지능 모델 개발, 소프트웨어개발, 스마트폰 APP 개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/408386
252,게스홀딩스코리아 유한회사,[GUESS KOREA] IT팀 사원대리급 채용,"경력무관,대졸↑,서울 강남구,정규직","백화점, .NET, SQL, 의류매장, RPA, 챗봇, Java, Power VIrtual Agent",https://www.jobkorea.co.kr/Recruit/Co_Read/C/267830
253,그레비티,미래를 개척할 Python 개발자 채용,"신입·경력2년↑,초대졸↑,세종 전지역,정규직 외,3,200만원 이상","바이오, 건강, 생명공학, 의료기기",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40766438
254,에쓰오씨소프트㈜,AI 모델링 / 데이터 분석,"경력3년↑,초대졸↑,서울 구로구,정규직","BigData, 딥러닝, SI, 데이터분석, 분석모델링, 모델링, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/51797
255,㈜유엑스팩토리,소프트웨어 개발자를 찾습니다,"경력무관,대졸↑,경기 성남시,정규직","데이터관리, DBMS, 딥러닝, 시스템분석, 모델링, 모델링, 아키텍처, 시스템설계, SoC, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/18238462
256,한국축산데이터,[한국축산데이터] AI(Computer Vision) Researcher (정규직),"경력무관,석사↑,서울 강남구,정규직 외","딥러닝, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/26818447
257,㈜ 제이시스,[공간정보]전략기획/해외사업/전문연구요원 부문별 채용 (신입/경력),"신입·경력3년↑,대졸↑,경기 광명시 외,정규직 외","빅데이터, 솔루션영업, 데이터레이크, 측량, 전문연구요원, 시스템영업, 브랜드기획, 신사업기획, 시스템분석, 측량, 토목, 데이터분석, 인공지능, 기술영업, 정보보안, 사업기획, 웹사이트구축영업, 하드웨어영업, 전략기획, 문화기획, 연구기획, 시스템설계, 네트워크영업, 재무기획, 경영기획, 데이터파이프라인, 기술지원, 반도체영업, 해외사업",https://www.jobkorea.co.kr/Recruit/Co_Read/C/21213963
258,엔셀㈜,IT사업부 AI(인공지능)개발자,"신입,대졸↑,경기 성남시,정규직","BigData, 빅데이터, SI, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/16399354
259,㈜마르시스,"소프트웨어(Android, Linux) 개발자 모집","신입·경력,대졸↑,서울 강남구,정규직 외","전자회로, 전장, Hardware, Firmware, Micom",https://www.jobkorea.co.kr/Recruit/Co_Read/C/45233
260,㈜트루엔,이미징(화질) 튜닝 포지션 집중 채용 (신입),"신입,학력무관,서울 구로구,정규직","화질 튜닝, 이미지프로세싱",https://www.jobkorea.co.kr/Recruit/Co_Read/C/114344
261,텔코웨어㈜,[텔코웨어] Media Server 개발 경력사원 채용공고,"경력5년↑,대졸↑,서울 서초구,정규직","솔루션, 딥러닝, 시스템분석, 서버관리, 이미지프로세싱, 클라이언트, 아키텍처, 클라이언트, 시스템설계, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/156380
262,써니팩토리,인공지능 및 자율주행 무인로봇 개발자 채용,"경력무관,학력무관,광주 동구,정규직,2,500~2,600만원","모바일앱개발, BigData, 딥러닝, 인공지능, DataMining, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/23400494
263,㈜아이스크림아트,AI기반연구팀 - AI연구원 경력직 채용,"경력2년↑,대졸↑,서울 강남구,정규직","빅데이터, 데이터레이크, 예체능학원, Python, 딥러닝, 데이터시각화, ETL, 인공지능, ML/DL, BI, 디자인학원, 미술, 이미지프로세싱, 보습학원, Linux, 데이터분석, 분석모델링, 유아교육, AI, 데이터파이프라인",https://www.jobkorea.co.kr/Recruit/Co_Read/C/33685064
264,에너자이,에너자이 AI 컴파일러 엔지니어 채용 공고 (전문연구요원 가능),"경력무관,학력무관,서울 강남구,정규직 외","AI 컴파일러 엔지니어, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/34732356
265,㈜트루엔,AI 개발자 집중 채용,"경력3년↑,대졸↑,서울 구로구,정규직","AI 개발자, 딥러닝, 이미지프로세싱, 모델링, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/114344
266,㈜트인시스템즈,[모집] 웹/모바일 퍼블리셔 및 JAVA SM 운영자,"경력무관,학력무관,서울 중구 외,정규직 외","네트워크관리, GUI, SM, 빅데이터, OLAP개발자, 데이터관리, 웹표준·웹접근성, 증강현실, 펌웨어, 데이터레이크, 인터페이스, 검증, GUI, 음성인식, SI개발, 테스터, DBMS, 메타버스, 솔루션스아키텍트, 시스템설계, 웹마스터, 회로설계, 딥러닝, 데이터시각화, 암호화폐, ETL, 시스템분석, 시스템운영, SI, 데이터마이닝, 서버관리, 인공지능, 챗봇, 시스템운영, 정보보안, BI, SI개발, 모델링, 방화벽, 서버구축, 시스템분석, 가상현실, 이미지프로세싱, 클라이언트, SI개발, 네트워크관리, 웹마스터, 클라이언트, SI개발, 모델링, 보안관제, 시스템분석, 시스템설계, 데이터분석, 인터페이스, 펌웨어, MMORPG, 분석모델링, 메타버스, 네트워크관리, 모델링, 정보보안, 증강현실, 클라우드개발자, 챗봇, 클라이언트, DB튜닝, 서버구축, 시스템설계, 반응형웹, 핀테크, DW모델러, 서버관리, 음성인식, 클라우드아키텍트, Dapp, 검증, 네트워크관리, 자연어처리(NLP), 가상현실, 핀테크, DID, 데이터파이프라인, 스마트컨트랙트",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32469
267,㈜브릭,데이터 분석가(경력 5년 이상) 채용,"경력5년↑,대졸↑,경기 성남시,정규직","BigData, 솔루션, 딥러닝, SI, 데이터분석, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/22272840
268,다소프트,LLM 자연어 처리 업무 가능하신 분 찾습니다.,"경력무관,학력무관,경기 의왕시,정규직 외,210~300만원(월)","소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43873930
269,㈜씨와이디정보기술,AI 분야 연구개발 인력 모집,"경력무관,석사↑,경기 성남시,정규직","BigData, SM, 빅데이터, SI, 인공지능, 데이터분석, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/13258315
270,쎈비젼,머신비전 응용 엔지니어 채용,"경력무관,학력무관,대전 유성구 외,정규직,3,000만원 이상","머신비전, 자동제어, 딥러닝, 시스템운영, 정밀광학, 인공지능, 자동화라인, 시스템 엔지니어, 자동화라인, 모델링, 전기, 머신 비전 시스템 엔지니어",https://www.jobkorea.co.kr/Recruit/Co_Read/C/29987873
271,충북대학교병원,파이썬 Python 프로그램 개발자 모집,"경력무관,학력무관,충북 청주시,계약직 외,3,000만원 이상","병원, GUI, 인터페이스, 데이터분석, 데이터시각화, 분석모델링, 모델링, 딥러닝, 이미지프로세싱, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40530599
272,㈜YH데이타베이스,보안솔루션 및 프로젝트 개발자(iOS/Android) 채용-신입/경력,"경력무관,학력무관,대구 수성구,정규직",소프트웨어개발,https://www.jobkorea.co.kr/Recruit/Co_Read/C/127012
273,㈜리버트론,[정규직] 소프트웨어 개발,"신입·경력,대졸↑,서울 영등포구,정규직","BigData, 빅데이터, 솔루션, 딥러닝, 인공지능, 시스템운영, 네트워크관리, 서버구축, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/13046
274,㈜지뉴소프트,[지뉴소프트/연구소]AI 연구원 및 개발자 채용,"신입·경력,학력무관,서울 강남구,정규직 외","BI, BigData, BPR, DataMining, SI, 데이터마이닝, 데이터분석, 분석모델링, 딥러닝, 자연어처리(NLP), 이미지프로세싱, 인공지능, 챗봇",https://www.jobkorea.co.kr/Recruit/Co_Read/C/176052
275,에스디티 주식회사,기업부설연구소 MCU F/W 개발(경력직) 채용,"경력3년↑,초대졸↑,서울 강남구,정규직","스토리지, 인공지능, 하드웨어, 펌웨어, 컴퓨터, AS, H/W 제품개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32955045
276,밸류플러스테크놀러지㈜,[밸류플러스테크놀러지] 2024년 연구소 F/W개발 경력직 채용공고,"경력2년↑,학력무관,경기 성남시,정규직","C++, 기계, 임베디드, 회로설계, Python, 시스템설계, 회로설계, 딥러닝, 자동화설비, 펌웨어, 이미지프로세싱, ARM, Linux, 기계설계, 기계설비, 펌웨어, 모델링, CAD, AVR, MCU",https://www.jobkorea.co.kr/Recruit/Co_Read/C/37406332
277,㈜에스아이시티,[SICT] RPA 개발자 및 PM/PL 채용,"경력5년↑,초대졸↑,서울 강남구,정규직","SM, UiPath, 솔루션, SI, RPA, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/30989816
278,㈜이엑서비션,모델링 이미지 프로세싱 개발 구인 합니다.,"경력2년↑,초대졸↑,서울 강남구,정규직,3,500~3,800만원","모바일앱개발, 소프트웨어개발, 모델링, 딥러닝, 이미지프로세싱, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32055377
279,㈜일리아스에이아이,AI 딥러닝 개발자 경력 채용,"경력5년↑,석사↑,서울 구로구,정규직","소프트웨어개발, 솔루션, BigData, 빅데이터, 시스템설계, 아키텍처, 딥러닝, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43835255
280,㈜카이미,[(주)카이미] 인공지능 개발자 경력 채용,"경력,석사↑,서울 강서구,정규직","빅데이터, 딥러닝, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/30906677
281,알피니언메디칼시스템㈜,[일진그룹] 초음파 의료기기 SW개발 (엔지니어 / 임상 등) 채용,"신입·경력,대졸↑,서울 강서구,정규직 외","C++, 빅데이터, 방사선사, 신호처리, JavaScript, C#, Python, 데이터분석, 딥러닝, 인공지능, matlab, Windows, SW, 알고리즘, AI",https://www.jobkorea.co.kr/Recruit/Co_Read/C/41923785
282,테크빌교육㈜,"[테크빌교육]AI 프로그램, 모듈, 라이브러리 개발자 채용","경력8년↑,학력무관,서울 강남구,정규직","인터넷교육, 커뮤니티, 컨텐츠, 포털, 증강현실, 가상현실, 챗봇, SI개발, 메타버스, 시스템분석, 시스템설계, 시스템운영, 서버관리, SI개발, 모델링, 딥러닝, 자연어처리(NLP), 인공지능, 챗봇",https://www.jobkorea.co.kr/Recruit/Co_Read/C/3728
283,비트루브㈜,[비트루브] 챗봇 프롬프트 엔지니어 채용,"경력무관,학력무관,서울 강남구,정규직 외","교수설계, 컨텐츠개발, e러닝, 챗봇, 교재제작, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/15201343
284,㈜에스아이시티,[SICT] RPA 개발자 채용,"경력1년↑,초대졸↑,서울 강남구,정규직","SM, UiPath, 솔루션, SI, RPA, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/30989816
285,㈜에이모,[AIMMO] 대화셋 구축 데이터 라벨링 작업 및 검수자 모집,"경력무관,학력무관,경기 성남시,계약직","인공지능, 챗봇, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/18396369
286,굿어스데이터,Naver Cloud 엔지니어 (신입/경력 7년 이하) 채용,"신입·경력1년↑,초대졸↑,서울 강남구,정규직","SM, 데이터관리, DataWarehouse, 솔루션, 시스템운영, SI, 데이터마이닝, 서버구축, DataMining, 서버관리",https://www.jobkorea.co.kr/Recruit/Co_Read/C/27736068
287,디카모㈜,모바일 앱 개발자,"신입·경력2년↑,초대졸↑,서울 구로구,정규직","모바일앱개발, BigData, SI, 인공지능, DataMining, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/31331202
288,㈜타임교육,[타임교육]AI모델 연구 및 개발,"신입·경력,초대졸↑,서울 강남구,정규직","딥러닝, 인공지능, 모델링, 챗봇, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/18101282
289,㈜지피티코리아 (GPT KOREA),(주)GPT코리아 AI개발자(박사) 채용,"경력15년↑,박사↑,서울 금천구,정규직 외,10,000만원 이상","데이터관리, DBMS, 딥러닝, 인공지능, 모델링, 모델링, 데이터마이닝, 챗봇, 소프트웨어개발, 자연어처리(NLP), DB튜닝",https://www.jobkorea.co.kr/Recruit/Co_Read/C/42391471
290,클로우플레이크㈜,[분당] 자바개발자로 AI 환경개발 경험자를 구인합니다(정규직),"경력5년↑,학력무관,서울 강서구,정규직","BigData, AI 기술개발, 머신러닝 개발, 딥러닝, 인공지능, 모델링, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/34266786
291,마인드로직 주식회사,"NLP 엔지니어 [산업기능요원(보), 전문연구요원(현,보), 전직 환영]","경력무관,대졸↑,서울 마포구,정규직 외,6,000만원 이상",자연어처리(NLP),https://www.jobkorea.co.kr/Recruit/Co_Read/C/28222484
292,㈜트윔,[전문연구요원 채용] 인공지능 기반 머신비전 연구개발,"신입·경력1년↑,대졸↑,경기 화성시,정규직","딥러닝, 인공지능, 디스플레이, 디스플레이",https://www.jobkorea.co.kr/Recruit/Co_Read/C/29703724
293,㈜뉴블라코리아,[한화그룹 계열사/뉴블라] Compiler Engineer,"경력3년↑,대졸↑,서울 강남구,정규직","음성인식, 인공지능, 반도체, 이미지프로세싱, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/42545405
294,더조은컴퓨터학원,"[더조은컴퓨터 구로캠퍼스] 빅데이터(파이썬), AI(머신러닝,딥러닝) 강사 채용","경력무관,학력무관,서울 구로구,정규직 외","빅데이터, 딥러닝, 디자인학원, 자격증·기술, IT학원, 직업훈련",https://www.jobkorea.co.kr/Recruit/Co_Read/C/18514032
295,이산기술,인공지능 개발자 채용공고,"경력무관,학력무관,경기 성남시,정규직","인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/33649916
296,㈜스캐터엑스,스캐터엑스와 함께 성장할 데이터사이언티스트를 찾습니다,"경력2년↑,대졸↑,서울 강남구,정규직","솔루션, SI, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/19049208
297,㈜유토시스,(주)유토시스 머신비젼 AI센터/R&D 연구소 공개 채용,"경력무관,초대졸↑,경기 화성시,정규직","반도체장비, 딥러닝, 정밀광학, 인공지능, LCD, 이미지프로세싱, 디스플레이, LED",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32945641
298,㈜위드인넷,"Unity 찐 개발자 모집합니다. (C#, Mediapipe)","경력3년↑,학력무관,서울 동작구,정규직,3,600만원 이상","3D온라인게임, 가상현실, 딥러닝",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43805880
299,㈜바이오리서치에이아이,NLP/AI Engineer,"경력무관,학력무관,서울 강남구,정규직 외","인공지능, 모델링, 챗봇, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40240741
300,㈜스마일게이트알피지,[LOST ARK] 게임 데이터엔지니어 담당,"경력1년↑,학력무관,경기 성남시,정규직",빅데이터,https://www.jobkorea.co.kr/Recruit/Co_Read/C/23931396
301,㈜미리디,[미리디] 데이터 챕터 리드,"경력5년↑,대졸↑,서울 구로구,정규직","데이터관리, DBMS, 딥러닝, 데이터시각화, 데이터마이닝, 인공지능, BI, 모델링, 데이터분석, 분석모델링, 모델링, 챗봇, DW모델러, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/132996
302,씨큐브코딩청라국제학원㈜,[인천 청라] 씨큐브코딩 청라국제센터 초중등 코딩강사 채용,"경력무관,초대졸↑,인천 서구,정규직 외","빅데이터, 기능학원, 학원강사, 딥러닝, 인공지능, 회원모집상담, 보습학원, 자격증·기술, IT학원",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40089867
303,㈜팀벨,자사 솔루션 개발자 모집(경력),"경력5년↑,학력무관,서울 강남구,정규직","모바일앱개발, SM, 솔루션, 딥러닝, SI, 데이터분석, ISP, 챗봇, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/25154
304,㈜연세교육아카데미,"KDT / 빅데이터 분석,시각화 강사 채용(자바,파이썬,DB,AI,머신러닝,딥러닝 등)","경력2년↑,학력무관,경기 수원시,계약직","빅데이터, 데이터관리, 빅데이터 시각화, 기능학원, 교사, 프론트엔드, DBMS, 학원강사, 딥러닝, 데이터마이닝, 인공지능, 이미지프로세싱, 파이썬, 자바, IT학원, 챗봇, 자연어처리(NLP), 교사, 강사, 교강사, 강의",https://www.jobkorea.co.kr/Recruit/Co_Read/C/10258
305,씨큐브코딩청라국제학원㈜,[인천 청라] 씨큐브코딩 청라국제센터 초중등 파트타임 코딩강사 채용,"경력무관,초대졸↑,인천 서구,정규직 외","빅데이터, 기능학원, 학원강사, 딥러닝, 인공지능, 회원모집상담, 보습학원, 자격증·기술, IT학원",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40089867
306,㈜실리콘큐브,교육용 AI 플랫폼 구축 엔지니어,"경력3년↑,대졸↑,경기 성남시,정규직","GUI, 음성인식, SI개발, 딥러닝, 서버관리, 인공지능, 모델링, 클라이언트, 반응형웹, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/13868198
307,㈜오픈시스넷,[오픈시스넷] AI 개발자 경력직 채용,"경력3년↑,초대졸↑,경기 성남시,정규직","모바일앱개발, 솔루션, 딥러닝, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/17203921
308,가람봇㈜,스타트업 서비스 및 앱 개발자 채용,"경력3년↑,대졸↑,경기 안양시,정규직,2,500~4,000만원","인공지능, 이미지프로세싱, 증강현실, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43826671
309,㈜씨아이피시스템,AI 개발 경력자 정규직 채용,"경력,대졸↑,서울 금천구,정규직","모바일앱개발, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/11137
310,㈜피도텍,인공지능/최적설계 알고리즘 개발자 모집(병역특례 또는 정규직),"경력무관,석사↑,서울 송파구,정규직 외","딥러닝, 인공지능, R&D",https://www.jobkorea.co.kr/Recruit/Co_Read/C/30965
311,유핏,"신사업 분야 AI 기반 협업 연구 및 백엔드, 서버 개발 경력 채용","경력,학력무관,서울 중랑구,정규직,5,000~7,000만원","BigData, SI개발, 딥러닝, SI, 서버관리, 인공지능, 시스템운영, 이미지프로세싱, 네트워크관리, 챗봇, 서버구축, 소프트웨어개발, 자연어처리(NLP), WAS",https://www.jobkorea.co.kr/Recruit/Co_Read/C/26108366
312,에너자이,에너자이 ML Engineer/Researcher 채용 공고 (전문연구요원 가능),"경력무관,학력무관,서울 강남구,정규직 외","딥러닝, 인공지능, 컴퓨터비젼, 알고리즘, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/34732356
313,에너자이,AI컴파일러 QA 엔지니어 인턴 채용 공고,"경력무관,학력무관,서울 강남구,인턴","딥러닝, 인공지능, 컴퓨터비젼, 알고리즘, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/34732356
314,㈜알에스엔,[신입/경력] 인공지능 딥러닝 개발자 모집,"신입·경력1년↑,대졸↑,경기 고양시,정규직","BigData, AI 연구, 솔루션, 딥러닝, 인공지능, 모델링, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/156890
315,㈜포텍,기업부설연구소 소프트웨어 개발자 채용,"경력2년↑,대졸↑,대전 유성구,정규직","펌웨어, 이미지프로세싱",https://www.jobkorea.co.kr/Recruit/Co_Read/C/13516
316,㈜아이티고,"2JOB을 원하시나요. 빅데이터, 인공지능전문가 (하둡(Hadoop), 챗봇(Chatbot), Perl 등) 관련 강사 모집. (재택근무-동영상강좌제작)","경력,초대졸↑,경기 수원시,계약직","교수설계, 데이터관리, 컨텐츠개발, e러닝, 학원강사, 데이터마이닝, 인공지능, IT학원, 챗봇",https://www.jobkorea.co.kr/Recruit/Co_Read/C/129013
317,모빌테크,[모빌테크] Sensor Fusion Engineer 모집 (신입/경력),"신입·경력,초대졸↑,서울 서초구,계약직","딥러닝, 인공지능, 이미지프로세싱, 영상처리, 알고리즘, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/21588579
