player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot,position_1,position_2,position_3,position_4,position_5,position_6
Juan Cruz,Real Betis,24,CM,1(5),174,1,0,1,0,0.8,75.8,0.2,0,6.3,0.9,0.5,0.6,0.4,2.0,0.4,0.3,0,0.6,0.2,0.3,0.0,0.1,0.6,28.7,0.4,1.1,0.0,0.33,-0.33,0.01,2.0,0.16,CM,,,,,
Jesús Vallejo,Real Madrid,27,"CB, RB",0(1),21,0,0,0,0,1.0,100.0,0.0,0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.55,-0.55,2.34,1.0,0.55,CB, RB,,,,
Juan Cala,Cadiz,34,CB,1(2),137,0,0,0,0,0.3,78.9,1.0,0,6.3,0.7,0.3,0.3,0.3,4.0,0.3,0.3,0,0.0,0.0,1.7,0.0,0.3,0.0,12.7,0.0,2.3,0.0,0.04,-0.04,0.03,1.0,0.04,CB,,,,,
Johan Mojica,Villarreal,31,"LB, LM",5(12),634,0,0,0,0,0.1,87.4,0.4,0,6.29,2.0,1.3,1.3,0.0,1.7,0.3,0.7,0,1.0,1.3,1.0,0.0,1.3,1.7,44.0,0.3,0.7,0.0,0.11,-0.11,0.04,3.0,0.04,LB, LM,,,,
Pep Chavarría,Rayo Vallecano,26,LB,2(14),357,0,2,1,0,0.1,73.8,0.6,0,6.29,0.4,0.1,0.7,0.0,0.4,0.3,0.0,0,0.7,0.4,0.3,0.1,0.3,0.4,9.1,0.2,0.3,0.0,0.13,-0.13,0.03,2.0,0.06,LB,,,,,
Amath Ndiaye,Mallorca,27,"LAM, RAM, FW",12(16),1220,2,0,2,1,0.8,74.1,0.3,0,6.29,1.0,0.2,1.3,0.1,0.1,0.3,0.0,0,0.1,0.5,0.9,0.3,0.8,1.5,9.8,0.1,0.3,0.0,3.03,-1.03,0.22,23.0,0.13,LAM, RAM, FW,,,
Jesús Vázquez,Valencia,21,LB,3(7),306,0,0,1,0,0.6,85.8,0.2,0,6.29,1.3,0.1,0.4,0.0,0.8,0.5,0.0,0,0.3,0.6,0.5,0.0,0.4,0.9,12.7,0.3,0.2,0.0,0.22,-0.22,0.06,6.0,0.04,LB,,,,,
Malcom Adu,Athletic Club,22,FW,0(8),77,0,0,0,0,0.4,88.1,0.4,0,6.29,0.5,0.3,0.3,0.0,0.1,0.0,0.0,0,0.4,0.6,1.0,0.0,0.4,0.1,5.3,0.5,0.4,0.0,0.11,-0.11,0.13,3.0,0.04,FW,,,,,
Lucas Pérez,Cadiz,35,"CAM, RAM, FW",5(9),623,3,0,2,0,1.2,83.3,0.1,0,6.29,0.2,0.1,0.4,0.0,0.2,0.1,0.0,0,0.3,0.3,0.3,0.4,0.6,0.8,13.7,0.6,0.5,0.0,2.72,0.28,0.39,17.0,0.16,CAM, RAM, FW,,,
Gonzalo Villar,Getafe,26,CM,3(13),449,0,0,5,0,0.2,79.8,0.4,0,6.28,0.6,0.4,1.3,0.0,0.3,0.5,0.1,0,0.2,0.8,0.8,0.0,0.4,0.6,15.5,0.2,0.4,0.0,0.13,-0.12,0.03,3.0,0.04,CM,,,,,
Haissem Hassan,Villarreal,22,FW,0(2),50,0,0,0,0,0.0,78.9,0.5,0,6.28,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0,0.5,1.0,0.5,0.0,0.0,1.0,9.5,0.0,1.0,0.0,,,,,,FW,,,,,
Sergio León,Real Valladolid,35,FW,14(15),1332,6,1,0,1,1.0,70.3,0.6,1,6.28,0.2,0.0,0.3,0.0,0.1,0.1,0.0,0,0.4,0.3,0.8,0.7,0.6,1.6,6.6,0.0,0.3,0.0,4.56,1.44,0.31,28.0,0.16,FW,,,,,
Abdul Mumin,Rayo Vallecano,25,CB,9(7),919,0,0,2,0,0.4,77.2,0.8,0,6.28,0.7,0.6,0.4,0.6,2.2,0.3,0.3,0,0.1,0.3,0.5,0.0,0.3,0.3,23.9,0.1,1.6,0.0,0.24,-0.24,0.02,6.0,0.04,CB,,,,,
Dyego Sousa,Almeria,34,FW,3(17),516,0,1,1,0,0.7,68.2,1.4,0,6.28,0.5,0.1,0.5,0.0,0.7,0.1,0.1,0,0.5,0.3,0.6,0.2,0.6,1.4,7.9,0.0,0.1,0.1,1.09,-1.09,0.19,13.0,0.08,FW,,,,,
Aitor Paredes,Athletic Club,24,CB,9(7),854,0,0,3,0,0.5,89.7,1.3,0,6.27,0.4,0.9,0.8,0.3,1.6,0.3,0.4,1,0.2,0.0,0.1,0.0,0.0,0.2,31.5,0.0,2.3,0.1,0.34,-0.34,0.04,8.0,0.04,CB,,,,,
Álvaro Rodríguez,Real Madrid,19,FW,0(6),76,1,1,0,0,0.3,75.0,0.3,0,6.27,0.3,0.0,0.5,0.0,0.2,0.0,0.0,0,0.2,0.0,0.0,0.5,0.5,0.8,2.0,0.0,0.0,0.0,0.39,0.61,0.47,2.0,0.2,FW,,,,,
Manu Trigueros,Villarreal,32,"CM, LM, RM, FW",8(15),818,0,1,2,1,0.3,89.6,0.3,0,6.27,0.9,0.2,0.6,0.0,0.2,0.6,0.1,0,0.4,0.1,0.4,0.0,0.4,0.3,22.9,0.0,0.7,0.0,0.33,-0.33,0.04,8.0,0.04,CM, LM, RM, FW,,
Enzo Roco,Elche,31,CB,19(3),1657,0,0,4,1,0.5,82.2,2.1,0,6.27,1.5,0.8,1.5,0.7,2.8,0.4,0.7,0,0.0,0.1,0.5,0.0,0.0,0.3,32.2,0.0,2.7,0.0,0.63,-0.63,0.03,10.0,0.06,CB,,,,,
Francisco Portillo,Almeria,33,"CM, LM, RM",4(23),706,2,1,1,0,0.2,81.0,0.2,0,6.27,0.5,0.3,0.1,0.0,0.3,0.5,0.0,0,0.5,0.3,0.1,0.1,0.3,0.4,16.1,0.1,0.5,0.1,0.57,1.43,0.07,5.0,0.12,CM, LM, RM,,,
Eden Hazard,Real Madrid,33,"CM, LM, RM, FW",2(4),194,0,1,0,0,0.5,88.8,0.2,0,6.27,0.0,0.2,0.3,0.0,0.0,0.3,0.0,0,1.2,0.3,1.5,0.0,0.3,1.5,17.8,0.0,0.3,0.0,1.17,-1.17,0.54,3.0,0.39,CM, LM, RM, FW,,
Lautaro Blanco,Elche,25,"LB, LM",9(8),874,0,2,2,0,0.1,64.1,0.0,0,6.26,0.9,0.1,0.4,0.1,0.5,1.0,0.1,0,0.7,0.6,0.1,0.1,0.2,0.7,14.6,0.8,0.9,0.0,0.02,-0.02,0.0,1.0,0.02,LB, LM,,,,
Oscar Ureña,Girona,20,CM,1(2),99,0,0,0,0,0.3,83.3,0.0,0,6.26,1.3,0.3,0.7,0.0,0.0,0.3,0.0,0,0.0,1.3,0.3,0.0,1.3,1.3,6.0,0.0,0.0,0.0,0.12,-0.12,0.11,1.0,0.12,CM,,,,,
Raúl Parra,Cadiz,24,"CB, RB",4(2),312,0,0,1,0,0.0,62.5,0.5,0,6.26,0.7,0.2,1.0,0.3,1.3,0.8,0.5,0,0.2,0.0,0.5,0.0,0.0,0.7,13.3,0.3,1.0,0.0,,,,,,CB, RB,,,,
Martin Hongla,Real Valladolid,26,"CB, CDM",15(1),1313,0,0,5,2,0.1,83.4,0.4,0,6.26,1.1,0.5,1.3,0.3,2.9,0.6,0.8,0,0.1,0.6,0.2,0.1,0.1,0.9,38.8,0.1,3.8,0.0,0.02,-0.02,0.0,1.0,0.02,CB, CDM,,,,
Gonzalo Verdú,Elche,35,CB,9(7),704,1,0,0,2,0.6,79.6,1.8,0,6.26,0.6,0.6,0.6,0.3,1.9,0.3,0.4,1,0.0,0.0,0.3,0.0,0.0,0.2,21.1,0.0,1.3,0.0,0.88,0.12,0.11,9.0,0.1,CB,,,,,
Diego Moreno,Osasuna,22,RB,7(4),636,0,0,1,0,0.5,70.3,0.5,0,6.26,0.4,0.5,0.3,0.2,1.8,0.5,0.4,0,0.3,0.3,0.4,0.1,0.3,0.7,20.8,0.1,1.0,0.0,0.22,-0.22,0.03,5.0,0.04,RB,,,,,
Álvaro Odriozola,Real Madrid,28,RB,0(3),36,0,0,0,0,0.3,100.0,0.0,0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0.0,0.7,0.0,0.0,0.0,7.3,0.7,0.0,0.0,0.09,-0.09,0.23,1.0,0.09,RB,,,,,
Carles Aleñá,Getafe,26,"CAM, LAM, RAM",26(9),2127,2,2,10,1,0.9,78.6,0.4,1,6.25,0.5,0.1,1.7,0.0,0.4,0.8,0.0,0,0.4,0.7,1.4,0.1,0.7,1.3,21.7,0.3,1.4,0.0,2.28,-0.28,0.1,33.0,0.07,CAM, LAM, RAM,,,
Aleix Vidal,Espanyol,34,"RB, LM, RM",10(15),1025,0,3,8,1,0.1,77.9,0.1,0,6.25,0.4,0.6,0.9,0.0,0.4,0.7,0.1,0,0.6,0.3,0.7,0.0,0.3,0.6,12.3,0.3,0.8,0.0,0.11,-0.11,0.01,3.0,0.04,RB, LM, RM,,,
Carlos Fernández,Real Sociedad,27,"CAM, FW",8(16),626,1,0,6,0,0.9,65.3,1.0,0,6.25,0.3,0.0,0.7,0.0,0.2,0.6,0.0,0,0.3,0.5,0.6,0.4,0.5,0.8,6.1,0.0,0.0,0.0,2.71,-1.71,0.39,21.0,0.13,CAM, FW,,,,
Arnaut Danjuma,Villarreal,27,"LAM, FW",6(4),480,2,0,0,0,1.2,74.7,0.0,0,6.24,0.3,0.0,0.2,0.0,0.1,0.1,0.0,0,0.5,0.3,0.7,0.3,0.6,1.1,8.7,0.3,0.1,0.0,2.88,-0.88,0.54,12.0,0.24,LAM, FW,,,,
Jaime Mata,Getafe,35,"LAM, FW",6(13),436,1,1,5,0,0.7,57.7,0.5,1,6.24,0.7,0.2,0.9,0.0,0.3,0.8,0.1,0,0.3,0.1,0.4,0.2,0.4,0.8,5.8,0.2,0.1,0.0,2.2,-1.2,0.45,14.0,0.16,LAM, FW,,,,
Arnau Puigmal,Almeria,23,"CAM, RAM",7(15),761,1,0,4,0,0.8,72.7,0.1,0,6.24,1.0,0.5,0.5,0.0,0.2,0.2,0.0,0,0.4,0.5,0.7,0.1,0.4,1.3,10.5,0.2,0.1,0.0,1.49,-0.49,0.18,17.0,0.09,CAM, RAM,,,,
Aleix Garrido,Barcelona,20,CM,0(1),6,0,0,0,0,0.0,100.0,0.0,0,6.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,CM,,,,,
Roberto Torres,Osasuna,35,"CAM, LAM, RAM",0(2),9,0,0,0,0,0.0,100.0,0.0,0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.5,0.0,0.0,0.5,0.0,5.5,0.5,0.5,0.0,,,,,,CAM, LAM, RAM,,,
Keidi Bare,Espanyol,26,CDM,4(14),498,0,1,0,0,0.3,84.3,0.3,0,6.23,0.8,0.6,0.6,0.0,0.4,0.3,0.1,0,0.2,0.1,0.7,0.0,0.2,0.3,14.5,0.1,0.8,0.0,0.59,-0.59,0.11,5.0,0.12,CDM,,,,,
Joel Roca,Girona,18,CM,0(5),81,0,0,1,0,0.8,73.5,0.0,0,6.23,0.4,0.0,0.4,0.0,0.2,0.6,0.2,0,0.2,1.0,1.0,0.0,0.4,0.8,6.8,0.0,0.0,0.0,0.21,-0.21,0.24,4.0,0.05,CM,,,,,
Kike García,Osasuna,34,FW,7(28),999,2,0,5,0,1.2,70.9,1.3,0,6.23,0.2,0.0,0.7,0.0,0.4,0.1,0.0,0,0.4,0.3,0.7,0.2,0.5,1.7,6.7,0.0,0.0,0.0,4.6,-2.6,0.41,42.0,0.11,FW,,,,,
Gonçalo Paciência,Celta Vigo,29,FW,5(20),650,2,0,2,1,1.2,59.4,1.2,1,6.23,0.3,0.0,0.8,0.0,0.2,0.2,0.0,0,0.2,0.2,0.7,0.0,0.6,1.7,6.4,0.1,0.4,0.0,2.03,-0.03,0.28,30.0,0.07,FW,,,,,
Roger Martí,Cadiz,33,FW,8(6),640,1,0,1,0,1.1,73.0,0.7,0,6.23,0.4,0.1,1.9,0.0,0.5,0.5,0.0,0,0.3,0.4,1.1,0.6,0.6,2.1,9.0,0.0,0.1,0.0,2.7,-1.7,0.38,15.0,0.18,FW,,,,,
Pablo Torre,Barcelona,21,CAM,1(7),138,0,0,0,0,0.1,85.2,0.1,0,6.22,0.3,0.3,0.5,0.0,0.1,0.3,0.0,0,0.5,0.4,0.4,0.0,0.5,0.6,11.0,0.3,0.4,0.1,0.02,-0.02,0.02,1.0,0.02,CAM,,,,,
Cristhian Mosquera,Valencia,19,CB,1(2),143,0,0,0,0,0.7,84.8,1.0,0,6.22,1.3,0.3,0.0,0.0,1.0,0.3,0.0,0,0.0,0.0,0.3,0.0,0.0,0.7,15.3,0.0,0.0,0.0,0.14,-0.14,0.09,2.0,0.07,CB,,,,,
Braian Cufré,Mallorca,27,"LB, CDM, LM",2(3),217,0,0,0,0,0.6,83.6,0.0,0,6.22,1.0,0.4,1.0,0.2,0.2,0.6,0.2,0,0.2,0.4,0.6,0.4,0.2,0.4,13.4,0.0,1.0,0.0,0.1,-0.1,0.04,3.0,0.03,LB, CDM, LM,,,
Iván Alejo,Cadiz,29,"CAM, RAM",13(18),1304,0,1,11,1,0.7,66.9,0.8,0,6.22,1.0,0.2,1.2,0.0,0.3,0.6,0.1,0,0.7,0.4,1.4,0.1,0.7,1.2,8.7,0.9,0.2,0.0,0.93,-0.92,0.06,23.0,0.04,CAM, RAM,,,,
Íñigo Eguaras,Almeria,32,CDM,10(15),961,1,1,6,0,0.3,85.0,0.1,0,6.22,0.4,0.2,0.3,0.0,0.6,0.5,0.1,0,0.4,0.2,0.3,0.0,0.2,0.3,21.4,0.1,1.4,0.2,0.87,0.13,0.08,8.0,0.11,CDM,,,,,
Iker Muñoz,Osasuna,21,CDM,2(6),251,0,0,0,0,0.3,81.7,0.8,0,6.22,0.1,0.4,0.6,0.1,1.0,0.4,0.1,0,0.0,0.1,0.5,0.0,0.3,0.1,13.6,0.0,2.4,0.0,0.04,-0.04,0.01,2.0,0.02,CDM,,,,,
Kaiky,Almeria,20,CB,7(6),582,0,0,5,0,0.1,81.5,0.5,0,6.22,0.4,0.8,0.5,0.6,2.2,0.3,0.8,0,0.0,0.2,0.2,0.0,0.0,0.4,17.1,0.0,1.8,0.0,0.06,-0.06,0.01,1.0,0.06,CB,,,,,
Ángel Algobia,Getafe,24,CM,11(15),1130,0,0,3,0,0.3,81.7,0.3,0,6.21,1.0,0.1,1.2,0.0,0.3,1.0,0.2,0,0.2,0.2,0.4,0.0,0.3,0.5,19.5,0.2,1.2,0.0,0.25,-0.25,0.02,7.0,0.04,CM,,,,,
Willian José,Real Betis,32,FW,6(22),715,2,1,1,0,0.8,78.6,0.6,0,6.21,0.3,0.0,0.3,0.0,0.5,0.2,0.0,0,0.3,0.1,0.2,0.1,0.4,0.6,9.4,0.0,0.2,0.0,2.75,-0.75,0.35,21.0,0.13,FW,,,,,
Mamadou Fall,Villarreal,21,CB,0(1),29,0,0,0,0,0.0,70.0,0.0,0,6.21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,,,,,,CB,,,,,
Mikel Balenziaga,Athletic Club,36,LB,1(2),116,0,0,0,0,0.3,74.1,0.0,0,6.21,1.3,0.3,1.0,0.0,0.7,0.0,0.0,0,0.0,0.3,0.0,0.0,0.3,0.0,18.0,0.3,0.7,0.0,0.03,-0.03,0.02,1.0,0.03,LB,,,,,
Pierre-Emerick Aubameyang,Barcelona,34,"CM, LM, RM, FW",0(1),8,0,0,0,0,1.0,100.0,0.0,0,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.08,-0.08,0.91,1.0,0.08,CM, LM, RM, FW,,
Marcos André,Valencia,27,FW,3(14),437,1,0,2,1,1.0,68.3,0.6,0,6.21,0.2,0.0,0.5,0.0,0.0,0.1,0.1,0,0.2,0.5,0.7,0.1,0.3,1.2,3.7,0.0,0.0,0.1,1.55,-0.55,0.32,17.0,0.09,FW,,,,,
Oier Zarraga,Athletic Club,25,"CDM, RM",6(20),841,0,0,5,0,0.7,82.1,0.3,0,6.21,0.5,0.4,0.7,0.0,0.2,0.5,0.0,0,0.5,0.2,0.5,0.0,0.3,0.2,13.3,0.3,0.3,0.0,1.01,-1.01,0.11,18.0,0.06,CDM, RM,,,,
Ander Martín,Real Sociedad,23,FW,0(3),39,0,0,0,0,0.0,60.0,0.3,0,6.21,0.7,0.0,0.7,0.0,0.3,1.0,0.0,0,0.7,0.3,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,,,,,,FW,,,,,
Clément Grenier,Mallorca,33,"CM, LM",6(15),714,0,0,7,0,0.1,78.1,0.1,0,6.21,1.0,0.3,1.0,0.0,0.3,0.5,0.0,0,0.6,0.1,0.6,0.0,0.3,0.8,15.2,0.3,0.8,0.0,0.45,-0.45,0.06,3.0,0.15,CM, LM,,,,
Abner,Real Betis,23,"LB, LM",7(6),606,0,0,2,0,0.4,76.4,0.7,0,6.21,0.9,0.6,0.6,0.2,1.5,0.7,0.2,0,0.2,0.2,0.2,0.0,0.3,0.8,20.2,0.1,0.6,0.0,1.74,-1.74,0.26,5.0,0.35,LB, LM,,,,
Sergio Reguilón,Atletico Madrid,27,"LB, LM",2(9),307,0,0,1,1,0.3,82.1,0.7,0,6.2,0.6,0.2,0.4,0.2,0.2,0.2,0.0,0,0.6,0.3,0.5,0.1,0.3,0.5,11.2,0.2,0.0,0.1,0.2,-0.2,0.06,3.0,0.07,LB, LM,,,,
Alberto Marí,Valencia,22,FW,0(5),81,1,0,1,0,0.4,40.0,0.4,0,6.2,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0,0.0,0.2,0.4,0.4,0.2,0.4,4.0,0.0,0.0,0.0,0.38,0.62,0.43,2.0,0.19,FW,,,,,
Benjamin Lecomte,Espanyol,33,GK,10,900,0,0,1,1,0.0,63.2,0.0,1,6.2,0.0,0.0,0.1,0.0,1.0,0.0,0.0,1,0.1,0.0,0.0,0.0,0.0,0.0,24.7,0.0,8.1,0.0,,,,,,GK,,,,,
Augusto Solari,Celta Vigo,32,"CAM, RAM",4(9),260,0,1,1,0,0.2,78.2,0.3,0,6.2,0.8,0.3,0.7,0.0,0.1,0.6,0.0,0,0.3,0.1,0.3,0.0,0.3,0.2,9.2,0.0,0.1,0.0,0.57,-0.57,0.2,2.0,0.29,CAM, RAM,,,,
Jon Magunazelaia,Real Sociedad,22,CM,0(2),64,0,0,0,0,0.5,50.0,0.0,0,6.2,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0,1.0,0.5,0.5,0.0,0.0,1.5,7.0,0.5,0.0,0.0,0.03,-0.03,0.04,1.0,0.03,CM,,,,,
José Mari Martín,Cadiz,36,CDM,4(16),387,0,0,4,0,0.3,83.6,0.3,0,6.2,0.8,0.3,0.3,0.0,0.4,0.3,0.1,0,0.3,0.2,0.4,0.0,0.4,0.3,10.1,0.0,1.4,0.0,0.16,-0.16,0.04,5.0,0.03,CDM,,,,,
Kevin Vázquez,Celta Vigo,31,"RB, RM",6(4),441,0,0,2,0,0.0,74.3,0.2,0,6.2,1.3,0.2,0.8,0.1,0.7,0.4,0.1,0,0.2,0.2,0.5,0.1,0.4,0.1,19.1,0.3,0.6,0.0,,,,,,RB, RM,,,,
Andrés Martín,Rayo Vallecano,24,FW,3(6),203,0,0,1,0,0.4,57.4,0.6,0,6.2,0.4,0.1,0.6,0.0,0.2,0.2,0.0,0,0.1,0.3,0.3,0.0,0.2,0.8,6.8,0.2,0.3,0.0,0.59,-0.59,0.26,4.0,0.15,FW,,,,,
Thomas Delaney,Sevilla,32,CDM,2(6),307,0,0,3,0,0.4,87.3,1.1,0,6.2,0.5,0.5,0.5,0.0,0.4,0.3,0.3,0,0.3,0.0,0.6,0.1,0.4,0.5,19.8,0.1,0.8,0.0,0.1,-0.1,0.03,3.0,0.03,CDM,,,,,
Franco Russo,Mallorca,29,CB,2(1),147,0,0,0,0,0.0,76.3,1.0,0,6.19,0.7,1.0,0.0,0.0,1.3,0.3,0.0,0,0.0,0.0,0.7,0.0,0.3,0.0,19.7,0.0,2.3,0.0,,,,,,CB,,,,,
Nicolás Fernández Mercau,Elche,24,LM,3(15),504,0,1,2,0,0.3,78.3,0.1,0,6.19,1.3,0.3,0.6,0.2,0.1,0.4,0.0,1,0.7,0.2,0.5,0.2,0.6,0.6,10.2,0.8,0.4,0.0,0.45,-0.45,0.08,5.0,0.09,LM,,,,,
Ezequiel Ponce,Elche,27,"LAM, FW",8(26),1115,4,0,2,1,0.9,75.6,1.0,0,6.19,0.3,0.0,0.9,0.0,0.4,0.2,0.0,0,0.3,0.1,0.3,0.2,0.9,0.9,8.4,0.0,0.2,0.0,3.93,0.07,0.32,29.0,0.14,LAM, FW,,,,
José Carlos Lazo,Almeria,28,CM,0(1),19,0,0,0,0,2.0,75.0,0.0,0,6.19,0.5,0.3,0.2,0.0,0.5,0.0,0.0,0,0.2,0.1,0.5,0.0,0.4,0.3,2.9,0.1,0.0,0.0,0.22,0.78,0.13,4.0,0.05,CM,,,,,
Hugo Duro,Valencia,24,"LAM, FW",12(18),1375,1,1,5,0,1.1,73.9,1.1,0,6.19,0.5,0.1,0.7,0.0,0.2,0.3,0.0,0,0.4,0.1,1.2,0.1,0.6,1.0,9.1,0.0,0.1,0.0,5.09,-4.09,0.33,33.0,0.15,LAM, FW,,,,
Samu Sáiz,Girona,33,"CAM, LAM",1(7),236,2,0,1,0,0.5,79.3,0.3,0,6.19,0.3,0.0,0.4,0.0,0.0,0.1,0.0,0,0.4,0.5,0.5,0.3,0.5,1.3,18.8,0.3,0.9,0.1,1.69,0.31,0.64,4.0,0.42,CAM, LAM,,,,
Bebé,Rayo Vallecano,33,"LAM, RAM, FW",0(4),57,0,0,1,0,1.0,84.2,0.0,0,6.19,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0,0.5,0.8,0.5,0.0,0.8,1.5,4.8,0.8,0.5,0.0,0.06,-0.06,0.1,4.0,0.02,LAM, RAM, FW,,,
Robert Navarro,Real Sociedad,22,LAM,1(16),341,0,0,2,0,0.7,77.7,0.4,0,6.18,0.3,0.1,0.5,0.1,0.1,0.1,0.0,0,0.7,0.4,0.4,0.3,0.9,1.2,7.1,0.3,0.1,0.0,1.04,-1.04,0.27,12.0,0.09,LAM,,,,,
Antonio Blanco,Cadiz,23,CDM,2(1),159,0,0,0,0,0.0,93.4,1.0,0,6.18,2.0,0.3,0.7,0.0,1.0,0.7,0.0,0,0.3,0.0,0.3,0.0,1.0,0.7,20.3,0.0,0.3,0.0,,,,,,CDM,,,,,
Antonio Sánchez,Mallorca,27,"RB, CM, RM",11(21),1066,0,0,5,0,0.4,72.5,0.2,0,6.17,0.6,0.7,0.8,0.0,0.2,0.8,0.0,0,0.2,0.4,0.5,0.0,0.6,0.8,12.2,0.2,0.6,0.0,0.82,-0.82,0.07,12.0,0.07,RB, CM, RM,,,
Jon Morcillo,Athletic Club,25,LAM,0(10),59,0,1,0,0,0.1,81.1,0.1,0,6.17,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0,0.4,0.3,0.1,0.0,0.2,0.0,3.7,0.2,0.0,0.0,0.22,-0.22,0.33,1.0,0.22,LAM,,,,,
Alexander Callens,Girona,31,"CB, LB",0(6),117,0,0,1,0,0.0,84.3,0.0,0,6.16,0.5,0.2,0.5,0.0,1.0,0.2,0.2,0,0.0,0.0,0.2,0.0,0.2,0.3,13.8,0.0,0.0,0.0,,,,,,CB, LB,,,,
Sergi Guardiola,Real Valladolid,32,FW,8(6),508,0,0,1,0,0.8,64.6,0.6,0,6.16,0.5,0.2,0.4,0.0,0.4,0.5,0.0,0,0.5,0.7,1.2,0.6,1.4,1.6,16.4,0.1,0.4,0.0,3.1,-0.1,0.24,27.0,0.11,FW,,,,,
Manu Morlanes,Villarreal,25,CDM,3(2),159,0,0,0,1,0.0,80.0,0.2,0,6.16,1.8,0.4,0.5,0.0,0.8,0.9,0.4,0,0.3,0.8,0.7,0.0,0.3,0.5,18.6,0.0,1.1,0.2,0.24,0.76,0.03,7.0,0.03,CDM,,,,,
Diego González,Elche,29,"CB, LB",8(8),955,0,0,5,0,0.4,79.6,1.2,0,6.16,0.8,0.4,1.1,0.4,3.1,0.3,0.8,0,0.0,0.1,0.3,0.0,0.2,0.1,23.0,0.0,1.8,0.0,0.71,-0.71,0.07,6.0,0.12,CB, LB,,,,
Rodrigo Battaglia,Mallorca,32,CM,8(7),686,0,0,5,0,0.1,80.8,0.7,0,6.16,0.8,0.3,0.7,0.0,1.2,0.5,0.5,0,0.1,0.0,0.7,0.0,0.4,0.3,15.3,0.0,0.5,0.0,0.12,-0.12,0.02,2.0,0.06,CM,,,,,
Ander Capa,Athletic Club,32,"RB, RM",1(6),104,0,0,1,0,0.0,84.4,0.6,0,6.16,0.1,0.0,0.6,0.0,0.3,0.6,0.0,0,0.1,0.3,0.0,0.0,0.3,0.4,9.1,0.1,0.4,0.0,,,,,,RB, RM,,,,
Ricard Artero,Girona,21,CM,0(7),128,0,0,0,0,0.6,78.7,0.3,0,6.16,0.4,0.1,0.3,0.0,0.4,0.0,0.0,0,0.0,0.4,0.1,0.0,0.4,0.6,6.7,0.0,0.1,0.0,0.59,-0.59,0.42,4.0,0.15,CM,,,,,
Axel Werner,Elche,28,GK,2,180,0,0,0,0,0.0,71.7,0.0,0,6.15,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.5,0.0,0.0,0.0,0.0,30.0,0.0,4.5,0.0,,,,,,GK,,,,,
Asier Villalibre,Athletic Club,26,FW,1(4),96,0,0,0,0,0.8,61.1,0.4,0,6.15,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0,0.4,0.0,0.2,0.0,0.4,0.0,3.6,0.0,0.0,0.0,0.31,-0.31,0.29,4.0,0.08,FW,,,,,
Ángel Rodríguez,Mallorca,37,FW,3(15),382,1,0,1,0,0.7,73.4,0.6,0,6.15,0.1,0.1,0.5,0.0,0.1,0.1,0.0,0,0.2,0.1,0.3,0.1,0.2,0.7,4.4,0.0,0.2,0.0,2.35,-1.35,0.55,13.0,0.18,FW,,,,,
Toni Villa,Real Valladolid,29,"CAM, LAM, RAM",1(1),91,0,0,0,0,0.0,74.1,0.0,0,6.15,1.0,0.3,0.5,0.0,0.0,0.5,0.0,0,0.6,1.0,0.8,0.3,0.9,0.8,12.4,0.3,0.2,0.0,1.07,-0.07,0.11,17.0,0.06,CAM, LAM, RAM,,,
Lamine Yamal,Barcelona,16,"CAM, RAM",0(1),7,0,0,0,0,1.0,100.0,0.0,0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.28,-0.28,3.59,1.0,0.28,CAM, RAM,,,,
Abdón Prats,Mallorca,31,FW,2(24),398,1,1,1,0,0.2,63.7,0.5,0,6.14,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0,0.3,0.1,0.2,0.1,0.5,0.3,3.5,0.0,0.2,0.0,0.98,0.02,0.22,6.0,0.16,FW,,,,,
