,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
489,341,Josip Stanisic,Bayern,24, D(CR),4(10),573,0,0,1,0,0.0,91.7,0.4,0,6.35,1.4,0.5,0.4,0,0.7,0.4,0.1,0,0.3,0.4,0.2,0,0.2,0.5,41.4,0.2,1.5,0,,,,,
490,342,Cristian Gamboa,Bochum,34," D(R),M(R)",17(2),1485,0,0,2,0,0.4,68.4,0.7,0,6.34,2.2,0.8,0.7,0.2,1.6,0.5,0.4,1,0.5,0.3,0.3,0.1,0.2,0.5,27.9,0.6,3.3,0,0.11,-0.11,0.01,8,0.01
491,343,Kilian Fischer,Wolfsburg,23, D(R),5(5),501,0,0,2,0,0.3,83.7,0.2,0,6.34,0.9,0.5,0.8,0,1.5,0.5,0,0,0.5,0.3,0.5,0,0.1,0.4,20.2,0.5,0.9,0,0.34,-0.34,0.06,3,0.11
492,344,Sepp van den Berg,Schalke,22," D(CR),M(R)",8(1),696,1,0,2,0,0.6,83.5,1.6,0,6.34,0.6,1.4,0.4,0.6,3.6,0.3,0.6,0,0.2,0.1,0,0,0.1,0.9,36.4,0,2.4,0,0.37,0.63,0.05,5,0.07
493,345,Daley Sinkgraven,Leverkusen,28," D(L),M(CL)",4(8),342,0,2,1,0,0.3,74.6,0.3,0,6.34,0.8,0.4,0.5,0.1,0.4,0.2,0.3,0,0.5,0.3,0.3,0,0.6,0.3,14.4,0.1,0.6,0,0.19,-0.19,0.05,4,0.05
494,346,Sebastian Rudy,Hoffenheim,34," D(R),M(CR)",6(16),790,0,1,3,0,0.2,78.9,0.3,0,6.34,1.2,0.5,1,0,0.5,0.6,0.3,0,0.6,0,0.4,0,0.4,0.5,18.1,0.7,0.9,0,0.14,-0.14,0.02,5,0.03
495,347,Kevin Schade,Freiburg,22, AM(LR),1(7),175,1,0,0,0,0.5,50.0,2.1,0,6.33,0.8,0,0.5,0,0.3,0.3,0,0,0,0.4,0.8,0,0.8,1,6.5,0,0.1,0,0.2,0.8,0.1,4,0.05
496,348,Josip Brekalo,Wolfsburg,25," AM(CLR),FW",3(3),271,0,1,0,0,0.3,73.8,0.0,0,6.33,0.3,0.3,0.3,0,0.2,0.7,0,0,0.8,0.8,0.5,0.2,1,0.5,21.7,0.5,0.8,0,0.07,-0.07,0.02,2,0.03
497,349,Gerrit Holtmann,Bochum,29," D(L),M(LR)",8(15),934,1,1,0,0,1.3,68.2,0.6,0,6.33,0.6,0.1,0.3,0,0.1,0.4,0,0,0.4,0.7,0.3,0.1,0.7,1.3,9.2,0.2,0.1,0,2.45,-1.45,0.24,30,0.08
498,350,Kenan Karaman,Schalke,30," AM(CLR),FW",10(11),971,1,2,2,0,1.0,68.1,1.5,0,6.33,0.5,0.1,0.6,0,0.4,0.4,0,0,0.3,0.5,1.1,0.3,0.9,1.4,8.8,0.1,0.1,0,2.37,-1.37,0.22,22,0.11
499,351,Marvin Schwäbe,FC Koln,29, GK,34,3060,0,0,1,0,0.0,76.7,0.2,1,6.33,0,0.1,0,0,0.4,0,0,0,0,0,0.1,0,0,0,37.4,0,5.8,0,,,,,
500,352,Maximilian Bauer,Augsburg,24, D(C),20(7),1845,0,1,8,0,0.3,73.1,2.6,0,6.33,1.1,0.9,0.9,0.5,2.9,0.6,0.3,0,0.1,0.1,0.9,0,0.2,0.4,27.7,0,2,0,1.29,-1.29,0.06,8,0.16
501,353,Jessic Ngankam,Hertha Berlin,23, FW,8(10),825,4,0,5,0,1.1,62.7,0.8,0,6.33,0.8,0.1,1.1,0,0.2,0.4,0.1,0,0.3,0.6,0.7,0.1,1,1.4,6.1,0,0.2,0,4.37,-0.37,0.48,19,0.23
502,354,Fredrik Jensen,Augsburg,26," AM(CLR),FW",8(12),922,2,1,1,0,0.6,58.8,1.0,0,6.33,0.8,0.2,0.8,0.1,0.6,0.3,0.3,0,0.7,0.2,0.4,0.2,1,1.2,12.3,0.3,0.8,0,1.58,0.42,0.15,11,0.14
503,355,Reece Oxford,Augsburg,25," D(C),DMC",1(2),93,0,0,0,0,0.0,54.9,2.3,0,6.32,0.3,0.3,0,0.3,1.7,0,1,0,0.3,0,0.7,0,0,0.3,17,0,1.3,0,,,,,
504,356,Jean-Paul Boëtius,Hertha Berlin,30," AM(CL),FW",10(11),1046,0,0,3,0,0.2,73.2,0.2,0,6.32,1.4,0.7,0.7,0,0.4,0.8,0.2,0,0.6,0.3,1.2,0,0.6,1,19.6,0.1,1.3,0,0.87,-0.87,0.07,5,0.17
505,357,Ivan Sunjic,Hertha Berlin,27, DMC,12(6),993,0,0,4,0,0.3,75.0,0.4,1,6.32,2.1,0.7,0.9,0,1,0.4,0.3,0,0.2,0,0.5,0.1,0.3,0.4,20,0,1,0.1,0.3,-0.3,0.03,6,0.05
506,358,Raphael Framberger,Augsburg,28," D(R),M(R)",2(1),177,0,0,0,0,0.0,35.0,1.7,0,6.32,3.3,0.7,1.3,0.7,1.7,0.7,0.3,0,0.3,0,0,0,1,1,13.3,0,0,0,,,,,
507,359,Noah Weißhaupt,Freiburg,22, M(L),3(15),419,0,1,0,0,0.1,73.4,0.2,0,6.32,0.6,0.3,0.1,0,0.4,0.3,0,0,0.4,0.4,1.1,0.1,0.2,0.7,7.9,0.2,0.2,0.1,0.52,-0.52,0.11,2,0.26
508,360,Keven Schlotterbeck,Freiburg,27, D(C),0(2),12,0,0,0,0,0.0,100.0,1.0,0,6.32,1.3,1.1,0.8,0.4,3.8,0.2,0.4,0,0.3,0,0.7,0.1,0.2,0.3,23.5,0,1.5,0,1.26,0.74,0.15,8,0.16
509,360,Keven Schlotterbeck,Freiburg,27, D(C),0(2),12,0,0,0,0,0.0,100.0,1.0,0,6.32,1.3,1.1,0.8,0.4,3.8,0.2,0.4,0,0.3,0,0.7,0.1,0.2,0.3,3,0,0,0,1.26,0.74,0.15,8,0.16
510,360,Keven Schlotterbeck,Freiburg,27, D(C),0(2),12,0,0,0,0,0.0,100.0,1.0,0,6.32,1.3,1.1,0.8,0.4,3.8,0.2,0.4,0,0,0,0.5,0,0,0,23.5,0,1.5,0,1.26,0.74,0.15,8,0.16
511,360,Keven Schlotterbeck,Freiburg,27, D(C),0(2),12,0,0,0,0,0.0,100.0,1.0,0,6.32,1.3,1.1,0.8,0.4,3.8,0.2,0.4,0,0,0,0.5,0,0,0,3,0,0,0,1.26,0.74,0.15,8,0.16
512,360,Keven Schlotterbeck,Freiburg,27, D(C),0(2),12,0,0,0,0,0.0,100.0,1.0,0,6.32,0,1,0,0,1,0,0.5,0,0.3,0,0.7,0.1,0.2,0.3,23.5,0,1.5,0,1.26,0.74,0.15,8,0.16
513,360,Keven Schlotterbeck,Freiburg,27, D(C),0(2),12,0,0,0,0,0.0,100.0,1.0,0,6.32,0,1,0,0,1,0,0.5,0,0.3,0,0.7,0.1,0.2,0.3,3,0,0,0,1.26,0.74,0.15,8,0.16
514,360,Keven Schlotterbeck,Freiburg,27, D(C),0(2),12,0,0,0,0,0.0,100.0,1.0,0,6.32,0,1,0,0,1,0,0.5,0,0,0,0.5,0,0,0,23.5,0,1.5,0,1.26,0.74,0.15,8,0.16
515,360,Keven Schlotterbeck,Freiburg,27, D(C),0(2),12,0,0,0,0,0.0,100.0,1.0,0,6.32,0,1,0,0,1,0,0.5,0,0,0,0.5,0,0,0,3,0,0,0,1.26,0.74,0.15,8,0.16
516,361,Ilia Gruev,Werder Bremen,23, DMC,18(13),1588,0,0,2,0,0.2,86.9,0.5,0,6.31,1.4,0.7,0.9,0.2,0.7,0.4,0.2,0,0.3,0.2,0.4,0,0.4,0.6,24.7,0.2,0.8,0,0.37,-0.37,0.02,6,0.06
517,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0,0,0.9,0,0.6,0.2,0.1,0,0.5,0.2,0.7,0.4,0.5,0.7,11.9,0,0,0,3.67,1.33,0.38,28,0.13
518,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0,0,0.9,0,0.6,0.2,0.1,0,0.5,0.2,0.7,0.4,0.5,0.7,11.9,0,0,0,1.07,-0.07,0.35,6,0.18
519,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0,0,0.9,0,0.6,0.2,0.1,0,0.5,0.2,0.7,0.4,0.5,0.7,5.1,0,0,0,3.67,1.33,0.38,28,0.13
520,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0,0,0.9,0,0.6,0.2,0.1,0,0.5,0.2,0.7,0.4,0.5,0.7,5.1,0,0,0,1.07,-0.07,0.35,6,0.18
521,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0,0,0.9,0,0.6,0.2,0.1,0,0.3,0.1,0.5,0,0.3,0.6,11.9,0,0,0,3.67,1.33,0.38,28,0.13
522,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0,0,0.9,0,0.6,0.2,0.1,0,0.3,0.1,0.5,0,0.3,0.6,11.9,0,0,0,1.07,-0.07,0.35,6,0.18
523,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0,0,0.9,0,0.6,0.2,0.1,0,0.3,0.1,0.5,0,0.3,0.6,5.1,0,0,0,3.67,1.33,0.38,28,0.13
524,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0,0,0.9,0,0.6,0.2,0.1,0,0.3,0.1,0.5,0,0.3,0.6,5.1,0,0,0,1.07,-0.07,0.35,6,0.18
525,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0.2,0.1,0.5,0,0.4,0.1,0.1,0,0.5,0.2,0.7,0.4,0.5,0.7,11.9,0,0,0,3.67,1.33,0.38,28,0.13
526,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0.2,0.1,0.5,0,0.4,0.1,0.1,0,0.5,0.2,0.7,0.4,0.5,0.7,11.9,0,0,0,1.07,-0.07,0.35,6,0.18
527,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0.2,0.1,0.5,0,0.4,0.1,0.1,0,0.5,0.2,0.7,0.4,0.5,0.7,5.1,0,0,0,3.67,1.33,0.38,28,0.13
528,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0.2,0.1,0.5,0,0.4,0.1,0.1,0,0.5,0.2,0.7,0.4,0.5,0.7,5.1,0,0,0,1.07,-0.07,0.35,6,0.18
529,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0.2,0.1,0.5,0,0.4,0.1,0.1,0,0.3,0.1,0.5,0,0.3,0.6,11.9,0,0,0,3.67,1.33,0.38,28,0.13
530,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0.2,0.1,0.5,0,0.4,0.1,0.1,0,0.3,0.1,0.5,0,0.3,0.6,11.9,0,0,0,1.07,-0.07,0.35,6,0.18
531,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0.2,0.1,0.5,0,0.4,0.1,0.1,0,0.3,0.1,0.5,0,0.3,0.6,5.1,0,0,0,3.67,1.33,0.38,28,0.13
532,362,Davie Selke,Hertha Berlin,29, FW,3(10),276,1,1,1,0,0.5,62.1,1.7,0,6.31,0.2,0.1,0.5,0,0.4,0.1,0.1,0,0.3,0.1,0.5,0,0.3,0.6,5.1,0,0,0,1.07,-0.07,0.35,6,0.18
533,363,Mehmet Aydin,Schalke,22," D(R),M(R)",3(13),560,0,0,0,0,0.3,64.9,0.8,0,6.31,1.6,0.6,0.4,0.1,0.9,0.8,0,0,0.3,0.3,0.4,0,0.2,0.8,12.6,0.4,0.4,0,0.14,-0.14,0.02,5,0.03
534,364,Lee Buchanan,Werder Bremen,23," D(CL),M(L)",2(19),456,1,0,2,0,0.2,68.2,0.4,0,6.31,0.7,0.6,0.3,0,0.8,0.3,0,0,0.2,0,0.3,0,0.1,0.3,10,0.1,0.9,0,0.32,0.68,0.06,5,0.06
535,365,Florian Dietz,FC Koln,25, Forward,4(7),394,1,0,1,0,1.5,55.1,2.2,0,6.3,0.2,0,1,0,0.2,0.3,0.1,0,0.4,0.1,0.1,0.1,0.8,1.6,6.3,0,0,0,2.77,-1.77,0.63,17,0.16
536,366,Márton Dárdai,Hertha Berlin,22," D(C),DMC",11(6),948,1,0,2,0,0.1,59.5,1.0,0,6.3,1,0.6,0.6,0.1,2.5,0.5,0.5,0,0.2,0.2,0.5,0,0.2,0.2,21.9,0.1,2.1,0,0.05,0.95,0,2,0.03
537,367,Thomas Ouwejan,Schalke,27," D(L),DMC,M(L)",10(7),902,0,1,1,0,0.3,66.0,0.2,0,6.3,1.2,0.8,0.4,0,1.3,0.2,0.2,0,1.1,0.1,0.4,0.1,0.2,0.5,18.2,1.5,0.8,0,0.14,-0.14,0.01,5,0.03
538,368,Denis Huseinbasic,FC Koln,22, M(C),7(17),782,4,1,3,0,0.7,79.5,0.3,0,6.3,1,0.2,0.6,0,0.2,0.6,0.1,0,0.2,0.3,0.3,0,0.8,1,11.2,0,0.3,0,3.24,0.76,0.37,16,0.2
539,369,Fabian Bredlow,Stuttgart,29, GK,15,1350,0,0,2,0,0.0,83.5,0.0,0,6.3,0.1,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,33.9,0,4.9,0,,,,,
540,370,David Colina,Augsburg,23, Defender,0(7),161,1,0,0,0,0.1,60.4,0.1,0,6.3,0.6,0.6,0.1,0.1,0.4,0,0,0,0.3,0.6,0.6,0,0.3,0.7,6.9,0.3,0,0,0.35,0.65,0.2,1,0.35
541,371,Merlin Röhl,Freiburg,21, M(C),0(3),54,0,1,0,0,0.0,72.2,0.3,0,6.3,0.3,0,0.3,0,0.3,0,0,0,1,0,1.3,0,1.3,0.7,6,0,0,0,,,,,
542,372,Max Kruse,Wolfsburg,36," M(CLR),FW",2(3),270,0,0,0,0,1.8,76.6,1.2,0,6.3,0.2,0,0.6,0,0.2,0.2,0.2,0,0.6,0.4,0.6,0,0.6,0.8,21.4,0.2,1.4,0.2,0.69,-0.69,0.23,9,0.08
543,373,Ryan Gravenberch,Bayern,21, DMC,3(21),561,0,0,1,0,0.5,89.3,0.2,0,6.29,0.7,0.4,0.4,0,0.4,0.3,0,0,0.3,0.5,0.3,0,0.5,0.9,15.1,0,0.4,0,0.98,-0.98,0.16,11,0.09
544,374,Kingsley Schindler,FC Koln,30," D(R),M(R),FW",8(21),1072,0,1,4,0,0.4,70.8,0.8,0,6.29,0.8,0.5,0.4,0,0.8,0.3,0.1,0,0.3,0.3,0.4,0.1,0.5,0.9,13.8,0.2,0.5,0,2.24,-2.24,0.19,11,0.2
545,375,Finn Becker,Hoffenheim,23, M(C),6(7),512,0,0,0,0,0.5,72.7,0.2,0,6.29,0.8,0.4,0.3,0.1,0.5,0.2,0,0,0.3,0.3,0.4,0.1,0.4,0.4,14.1,0,0.8,0,0.38,-0.38,0.07,6,0.06
546,376,Rafael Borré,Eintracht Frankfurt,28," AM(C),FW",10(22),1062,2,2,5,0,0.8,73.0,0.8,0,6.29,0.8,0.1,0.7,0,0.3,0.4,0.1,0,0.5,0.5,0.3,0.6,0.4,1.4,12.3,0.1,0.3,0,4.42,-2.42,0.37,25,0.18
547,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.4,0.2,0.5,0,0.2,0.5,0.1,0,0.3,0.3,0.8,0.2,0.5,0.7,9.1,0,0.1,0,1.48,-0.48,0.3,11,0.13
548,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.4,0.2,0.5,0,0.2,0.5,0.1,0,0.3,0.3,0.8,0.2,0.5,0.7,9.1,0,0.1,0,0.06,-0.06,0.05,1,0.06
549,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.4,0.2,0.5,0,0.2,0.5,0.1,0,0.3,0.3,0.8,0.2,0.5,0.7,11.3,0,0.7,0,1.48,-0.48,0.3,11,0.13
550,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.4,0.2,0.5,0,0.2,0.5,0.1,0,0.3,0.3,0.8,0.2,0.5,0.7,11.3,0,0.7,0,0.06,-0.06,0.05,1,0.06
551,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.4,0.2,0.5,0,0.2,0.5,0.1,0,0.3,0,2.3,0.3,0.3,0.3,9.1,0,0.1,0,1.48,-0.48,0.3,11,0.13
552,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.4,0.2,0.5,0,0.2,0.5,0.1,0,0.3,0,2.3,0.3,0.3,0.3,9.1,0,0.1,0,0.06,-0.06,0.05,1,0.06
553,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.4,0.2,0.5,0,0.2,0.5,0.1,0,0.3,0,2.3,0.3,0.3,0.3,11.3,0,0.7,0,1.48,-0.48,0.3,11,0.13
554,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.4,0.2,0.5,0,0.2,0.5,0.1,0,0.3,0,2.3,0.3,0.3,0.3,11.3,0,0.7,0,0.06,-0.06,0.05,1,0.06
555,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.7,0,0,0,0,0,0,0,0.3,0.3,0.8,0.2,0.5,0.7,9.1,0,0.1,0,1.48,-0.48,0.3,11,0.13
556,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.7,0,0,0,0,0,0,0,0.3,0.3,0.8,0.2,0.5,0.7,9.1,0,0.1,0,0.06,-0.06,0.05,1,0.06
557,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.7,0,0,0,0,0,0,0,0.3,0.3,0.8,0.2,0.5,0.7,11.3,0,0.7,0,1.48,-0.48,0.3,11,0.13
558,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.7,0,0,0,0,0,0,0,0.3,0.3,0.8,0.2,0.5,0.7,11.3,0,0.7,0,0.06,-0.06,0.05,1,0.06
559,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.7,0,0,0,0,0,0,0,0.3,0,2.3,0.3,0.3,0.3,9.1,0,0.1,0,1.48,-0.48,0.3,11,0.13
560,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.7,0,0,0,0,0,0,0,0.3,0,2.3,0.3,0.3,0.3,9.1,0,0.1,0,0.06,-0.06,0.05,1,0.06
561,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.7,0,0,0,0,0,0,0,0.3,0,2.3,0.3,0.3,0.3,11.3,0,0.7,0,1.48,-0.48,0.3,11,0.13
562,377,Maximilian Philipp,Werder Bremen,30," AM(CLR),FW",3(12),438,1,0,1,0,0.7,80.1,0.5,0,6.29,0.7,0,0,0,0,0,0,0,0.3,0,2.3,0.3,0.3,0.3,11.3,0,0.7,0,0.06,-0.06,0.05,1,0.06
563,378,Daniel-Kofi Kyereh,Freiburg,28," AM(CLR),FW",7(5),564,2,0,2,0,0.9,77.5,0.6,0,6.29,0.5,0.2,1,0,0.5,0.3,0,0,0.3,0.3,1.3,0.3,1,1.8,14.8,0.1,0.3,0,2.54,-0.54,0.41,11,0.23
564,379,Stefan Lainer,Borussia M.Gladbach,31," D(R),M(R)",9(8),820,0,0,2,0,0.4,81.5,0.5,0,6.29,0.9,0.8,0.6,0.2,1.9,0.8,0.1,0,0.5,0.1,0.4,0.1,0.2,0.7,30.9,0.5,1,0.1,0.9,-0.9,0.1,6,0.15
565,380,Dimitrios Limnios,FC Koln,25, AM(LR),0(2),38,0,0,0,0,0.5,70.6,0.5,0,6.29,0,0.5,0,0,0,0,0,0,1,1,0.5,0,0.5,0,8.5,0.5,0,0,0.02,-0.02,0.06,1,0.02
566,381,Tom Rothe,Borussia Dortmund,19," D(L),M(L)",0(2),24,0,0,0,0,0.5,92.9,0.0,0,6.29,0.5,0.5,1,0,1,0,0,0,0,0.5,0,0,0,0,7,0,0.5,0,0.06,-0.06,0.21,1,0.06
567,382,Yannik Keitel,Freiburg,24," D(C),DMC",8(14),678,0,2,4,0,0.2,78.4,0.6,0,6.28,0.5,0.6,1,0,0.4,0.1,0.1,0,0.2,0.2,0.1,0,0.2,0.3,11,0,0.6,0,0.12,-0.12,0.02,4,0.03
568,383,Paulinho,Leverkusen,23," AM(CLR),FW",1(3),80,1,0,0,0,0.5,82.1,0.3,0,6.28,0,0,0,0,0.5,0,0,0,0,0.5,0.3,0,0.3,0.5,7,0,0,0,0.45,0.55,0.51,2,0.23
569,384,Thorgan Hazard,Borussia Dortmund,31," M(CLR),FW",2(12),455,0,0,1,0,0.6,80.0,0.3,0,6.28,1.2,0.4,1,0,0.3,0.4,0,0,0.8,0.2,0.4,0.3,0,0.5,18.6,0.4,0.5,0,1.6,-1.6,0.32,8,0.2
570,385,Sven Michel,Union Berlin,33," AM(L),FW",2(19),480,3,1,2,0,0.8,60.2,1.2,0,6.28,0.4,0,0.6,0,0.2,0.2,0,0,0.3,0.1,0.2,0.2,0.3,1,7.7,0.1,0.2,0,1.52,1.48,0.29,16,0.1
571,386,Paul Wanner,Bayern,18, AM(CR),0(2),23,0,0,1,0,0.0,77.8,0.5,0,6.28,1.5,0,0.5,0,0.5,0,0,0,0.5,1,0,0,2,0,4.5,0,0,0,,,,,
572,387,Aymen Barkok,Mainz,25, M(CR),3(20),571,0,1,1,0,0.5,71.9,0.7,0,6.27,0.8,0.1,0.7,0,0.3,0.2,0,0,0.3,0.4,0.2,0,0.4,0.7,10.5,0.1,0.3,0.1,0.45,-0.45,0.07,11,0.04
573,388,Morten Thorsby,Union Berlin,27, M(CLR),8(16),827,1,1,3,0,0.4,62.9,0.9,0,6.27,0.9,0.1,0.9,0,0.8,0.3,0.2,0,0.3,0,0.3,0,0.6,0.6,7.8,0.1,0.1,0,0.92,0.08,0.1,9,0.1
574,389,Jordi Osei-Tutu,Bochum,25," D(R),M(LR)",8(12),750,0,0,3,0,0.6,71.1,0.4,0,6.27,1.2,0.5,0.4,0.1,0.4,0.6,0.3,0,0.3,0.5,1.2,0.2,0.6,1.3,8.3,0.2,0.3,0,0.82,-0.82,0.1,12,0.07
575,390,Darko Churlinov,Stuttgart,23," M(LR),FW",0(1),26,0,0,0,0,0.0,0.0,0.0,0,6.27,3,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,,,,,
576,391,Veit Stange,Hertha Berlin,20, Midfielder,0(1),7,0,0,0,0,0.0,0.0,0.0,0,6.27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,
577,392,Paxten Aaronson,Eintracht Frankfurt,20, AM(C),0(7),167,0,0,1,0,0.6,77.4,0.1,0,6.27,0.9,0,0.7,0,0.3,0.1,0.1,0,0.1,0.4,0.4,0.1,0.3,0.7,8.9,0.1,0,0,0.16,-0.16,0.09,4,0.04
578,393,Renato Veiga,Augsburg,20, Midfielder,7(6),639,0,0,3,0,0.6,68.9,0.9,0,6.27,0.7,0.5,0.7,0.2,2,0.2,0.5,0,0.2,0.8,0.3,0,0.3,0.5,21,0.2,1.8,0,0.19,-0.19,0.03,8,0.02
579,394,Nelson Weiper,Mainz,19, Forward,0(9),94,2,0,0,0,0.6,68.4,0.8,0,6.26,0.2,0,0.2,0,0.1,0.2,0,0,0.2,0,0.2,0.3,0.1,0.2,4.2,0.1,0,0,1.95,0.05,1.87,5,0.39
580,395,Sargis Adamyan,FC Koln,30," AM(CLR),FW",4(20),634,1,2,3,0,0.9,71.7,0.5,0,6.26,0.6,0.2,0.7,0,0.2,0.4,0,0,0.3,0.3,0.3,0.2,0.7,1.2,6.6,0.2,0.2,0,4.29,-3.29,0.61,21,0.2
581,396,Ermin Bicakcic,Hoffenheim,34, D(C),0(9),258,0,0,0,0,0.2,71.0,1.0,0,6.26,0.9,0.6,0.1,0.1,1.6,0.4,0.3,0,0,0,0.1,0.1,0,0.2,10.3,0,0.9,0,0.13,-0.13,0.05,2,0.07
582,397,Pierre Kunde,Bochum,28, DMC,3(9),371,1,0,0,0,0.3,61.7,0.3,0,6.25,1,0.6,0.3,0,0.8,0.7,0.1,0,0.3,0.4,0.8,0.1,0.2,0.9,15,0.2,0.7,0,0.34,0.66,0.08,4,0.09
583,398,Oliver Burke,Werder Bremen,27," AM(CLR),FW",1(14),255,2,0,0,0,0.5,70.3,0.5,0,6.25,0.1,0,0.2,0,0,0,0,0,0.3,0.1,0.3,0.2,0.3,0.8,4.9,0,0,0,1.19,0.81,0.42,8,0.15
584,399,Hannes Wolf,Borussia M.Gladbach,25, M(CLR),4(14),441,1,1,0,0,0.4,82.2,0.2,0,6.25,0.6,0.2,0.4,0,0.5,0.4,0,0,0.3,0.3,0.7,0.1,0.7,0.4,9.4,0,0.2,0,1.33,-0.33,0.27,8,0.17
585,400,Agustín Rogel,Hertha Berlin,26, D(C),14(6),1423,0,1,7,0,0.3,74.8,2.5,0,6.25,0.9,0.6,1.1,0.5,3.7,0.3,0.4,0,0.1,0,0.3,0.1,0,0.6,28.4,0,1.9,0,0.94,-0.94,0.06,5,0.19
586,401,Lilian Egloff,Stuttgart,21, Midfielder,2(8),235,0,0,1,0,0.8,61.2,0.3,0,6.24,1.2,0.1,0.3,0,0.1,0.2,0,0,0.4,0.3,0.5,0,0.5,1,6.7,0,0.1,0,0.28,-0.28,0.11,8,0.04
587,402,Angelo Fulgini,Mainz,27," AM(CLR),FW",5(11),520,0,1,1,0,0.5,81.3,0.3,0,6.24,0.4,0.3,0.4,0.1,0.3,0.4,0,0,0.5,0.5,0.9,0.1,0.4,0.8,14.1,0.1,0.2,0,0.65,-0.65,0.11,8,0.08
588,403,Daniel Caligiuri,Augsburg,36," D(R),M(CLR),FW",2(11),285,1,0,1,0,0.5,63.3,0.4,0,6.24,0.6,0.2,0.4,0.2,0.2,0.1,0.2,0,0.3,0.4,0.3,0,0.3,0.4,9.2,0.2,0.7,0,0.29,0.71,0.09,6,0.05
