player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot,position_1,position_2,position_3,position_4,position_5
Marten de Roon,Atalanta,33,"CB, CDM",34(1),2966,3,1,7,0,0.5,83.6,1.5,0,6.78,2.2,1.0,1.3,0.1,1.6,1.3,0.1,0,0.6,0.1,0.7,0.0,0.4,0.5,53.7,0.0,3.5,0.0,1.48,1.52,0.04,19.0,0.08,CB, CDM,,,
Nikola Milenkovic,Fiorentina,26,"CB, RB",23(4),2136,2,1,4,0,0.7,85.9,2.7,0,6.77,1.5,0.8,1.4,0.6,2.7,0.3,0.5,1,0.2,0.0,0.8,0.0,0.0,0.3,47.5,0.0,2.8,0.0,1.58,0.42,0.07,19.0,0.08,CB, RB,,,
Davide Calabria,AC Milan,27,"LB, RB, RM",21(4),1697,1,4,6,0,0.6,82.5,0.5,0,6.77,2.8,1.0,0.6,0.2,1.2,0.9,0.3,0,0.8,0.1,0.6,0.0,0.3,0.6,42.3,0.6,1.5,0.0,0.99,0.01,0.05,16.0,0.06,LB, RB, RM,,
Roberto Pereyra,Udinese,33,"CM, LM, RM, FW",33(1),2837,5,7,7,0,1.2,84.5,0.1,3,6.77,1.1,0.5,0.9,0.0,0.6,0.8,0.1,0,1.4,1.1,1.4,0.1,1.1,1.6,33.7,0.6,1.1,0.0,4.98,0.02,0.16,42.0,0.12,CM, LM, RM, FW,
Wojciech Szczesny,Juventus,34,GK,28,2473,0,0,0,0,0.0,75.7,0.4,0,6.77,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,5.6,0.0,,,,,,GK,,,,
Hirving Lozano,Napoli,28,"LAM, RAM, FW",20(12),1614,3,3,3,0,1.3,81.7,0.3,1,6.77,0.8,0.5,0.8,0.0,0.1,0.4,0.0,0,0.9,1.2,1.0,0.1,0.4,1.2,15.8,0.7,0.2,0.0,5.44,-2.44,0.3,42.0,0.13,LAM, RAM, FW,,
Riccardo Orsolini,Bologna,27,"CM, RM, FW",22(10),2122,11,4,6,2,2.9,68.1,0.5,3,6.77,0.9,0.3,1.2,0.0,0.4,0.8,0.1,0,1.4,1.1,1.3,0.6,1.1,2.2,23.8,1.0,1.7,0.0,10.15,0.85,0.43,92.0,0.11,CM, RM, FW,,
Alessandro Buongiorno,Torino,24,CB,30(4),2723,1,2,8,0,0.6,85.1,2.9,2,6.77,1.1,1.8,1.9,0.3,2.9,0.4,0.6,0,0.2,0.2,1.1,0.0,0.2,1.0,45.7,0.1,1.1,0.0,1.79,-0.79,0.06,20.0,0.09,CB,,,,
Juan Jesus,Napoli,32,"CB, LB",10(5),929,1,0,2,0,0.3,90.3,2.0,1,6.77,1.1,0.7,0.7,0.3,1.9,0.2,0.7,0,0.1,0.0,0.3,0.0,0.1,0.3,48.9,0.0,1.4,0.0,0.24,0.76,0.02,5.0,0.05,CB, LB,,,
Gabriel Strefezza,Lecce,27,"LM, RM",30(5),2464,8,4,5,0,2.0,69.1,0.5,1,6.77,1.4,0.5,1.5,0.0,0.3,0.7,0.1,0,1.4,1.0,2.0,0.0,2.0,2.3,21.1,0.8,1.5,0.1,6.25,1.75,0.23,71.0,0.09,LM, RM,,,
Malick Thiaw,AC Milan,22,CB,15(5),1364,0,0,5,0,0.4,88.4,2.6,0,6.76,1.6,0.6,0.7,0.2,3.3,0.5,0.3,0,0.1,0.1,0.4,0.1,0.2,0.2,52.5,0.0,3.4,0.0,0.96,-0.96,0.06,8.0,0.12,CB,,,,
Edin Dzeko,Inter,38,FW,18(15),1729,9,3,3,0,2.2,72.0,1.2,3,6.75,0.1,0.1,0.8,0.0,0.8,0.1,0.0,0,0.7,0.3,0.7,0.3,0.5,1.5,15.2,0.1,0.6,0.1,10.76,-1.76,0.56,73.0,0.15,FW,,,,
Ivan Ilic,Verona,23,CM,10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.9,0.5,1.4,0.1,0.4,1.4,55.8,0.7,1.3,0.1,0.14,1.86,0.01,5.0,0.03,CM,,,,
Dusan Vlahovic,Juventus,24,FW,22(5),1932,10,2,1,0,2.5,72.1,1.3,3,6.75,0.4,0.1,0.7,0.0,0.3,0.2,0.1,0,0.8,0.5,1.0,0.8,1.4,2.3,13.8,0.1,0.7,0.0,10.22,-0.22,0.48,68.0,0.15,FW,,,,
Tammy Abraham,Roma,26,FW,24(14),2199,8,3,2,0,1.6,68.3,2.1,2,6.75,0.4,0.1,0.9,0.0,0.4,0.3,0.1,0,0.9,0.6,1.3,0.3,0.8,1.6,13.1,0.1,0.4,0.1,11.54,-3.54,0.47,62.0,0.19,FW,,,,
Rodrigo Becão,Udinese,28,CB,28,2487,2,1,11,1,0.7,80.3,2.3,1,6.75,2.5,0.9,1.4,0.4,2.2,0.5,0.9,1,0.4,0.2,1.1,0.2,0.1,0.6,43.9,0.1,2.9,0.0,1.2,0.8,0.04,19.0,0.06,CB,,,,
Razvan Marin,Empoli,27,CM,28(5),2539,2,4,7,0,1.0,84.5,0.5,1,6.74,1.3,0.4,0.9,0.0,1.0,0.6,0.3,0,1.7,0.7,0.6,0.0,0.7,0.7,43.7,1.2,3.7,0.0,1.12,0.88,0.04,33.0,0.03,CM,,,,
Marco Carnesecchi,Cremonese,23,GK,27,2430,0,1,1,0,0.0,53.1,0.2,3,6.74,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.1,0.0,0.2,0.0,0.0,0.0,30.1,0.0,6.9,0.0,,,,,,GK,,,,
Patrick Ciurria,Monza,29,"CM, LM, RM",31(5),2757,6,5,4,0,1.4,82.5,0.3,3,6.74,0.9,0.2,0.9,0.0,0.7,0.4,0.1,0,1.0,0.5,1.1,0.2,0.4,1.3,30.3,0.8,1.1,0.0,4.95,1.05,0.16,50.0,0.1,CM, LM, RM,,
Pasquale Mazzocchi,Salernitana,28,"LB, RB, LM, RM",23(4),1968,2,3,2,0,0.7,79.9,0.4,1,6.74,1.2,0.4,1.0,0.0,1.0,0.7,0.1,0,1.1,2.1,0.6,0.2,1.3,2.0,24.8,0.8,1.1,0.0,1.52,0.48,0.07,18.0,0.08,LB, RB, LM, RM,
Nikola Vlasic,Torino,26,"CAM, LAM, RAM, FW",29(5),2732,5,6,1,0,1.6,81.7,0.8,1,6.74,0.9,0.3,0.9,0.0,0.3,0.6,0.1,0,1.9,0.9,1.1,0.4,1.4,2.8,27.2,0.4,0.5,0.0,5.3,-0.3,0.17,53.0,0.1,CAM, LAM, RAM, FW,
Patric,Lazio,31,"CB, RB, RM",16(2),1415,0,0,1,0,0.1,89.3,0.5,1,6.74,0.9,0.6,0.2,0.7,2.8,0.3,0.7,0,0.1,0.1,0.2,0.0,0.0,0.2,58.9,0.0,6.3,0.0,0.07,-0.07,0.0,2.0,0.04,CB, RB, RM,,
Milan Djuric,Verona,33,FW,14(14),1364,1,1,3,0,0.6,51.6,7.1,3,6.74,0.1,0.0,0.9,0.0,0.9,0.1,0.1,0,0.8,0.1,1.0,0.2,0.5,0.9,18.5,0.0,0.1,0.0,1.76,-0.76,0.12,16.0,0.11,FW,,,,
Lewis Ferguson,Bologna,24,CM,27(5),2324,7,0,4,0,1.3,86.1,0.9,2,6.73,1.4,0.6,1.6,0.0,0.8,0.6,0.2,0,0.5,0.3,1.3,0.2,0.5,1.0,37.2,0.1,0.5,0.0,4.82,2.18,0.19,43.0,0.11,CM,,,,
Federico Gatti,Juventus,25,CB,16(2),1446,0,0,4,0,0.7,85.2,1.8,1,6.73,0.8,1.2,0.9,0.3,2.9,0.3,0.8,0,0.3,0.4,0.7,0.0,0.3,0.4,52.4,0.0,4.2,0.0,0.51,-0.51,0.03,13.0,0.04,CB,,,,
Michele Cerofolini,Fiorentina,25,GK,5,450,0,0,0,0,0.0,72.0,0.0,0,6.72,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.0,7.4,0.0,,,,,,GK,,,,
André Onana,Inter,28,GK,24,2160,0,0,1,0,0.0,79.2,0.2,2,6.72,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1,0.1,0.0,0.1,0.0,0.0,0.0,38.0,0.0,6.1,0.0,,,,,,GK,,,,
Lassana Coulibaly,Salernitana,28,"CM, LM",34(1),2901,3,3,12,0,0.5,84.0,0.9,2,6.72,2.4,0.7,1.5,0.0,0.9,1.2,0.2,0,0.6,1.4,1.4,0.0,0.9,1.7,33.1,0.0,1.0,0.1,0.96,2.04,0.03,16.0,0.06,CM, LM,,,
Federico Baschirotto,Lecce,27,CB,37,3330,3,0,6,0,0.6,74.1,2.5,1,6.71,1.1,1.0,1.0,0.7,5.0,0.4,0.8,0,0.2,0.1,0.3,0.0,0.1,0.3,37.0,0.1,3.3,0.0,2.19,0.81,0.06,21.0,0.1,CB,,,,
Rolando Mandragora,Fiorentina,26,CDM,22(7),1955,2,4,8,0,1.3,84.4,1.2,1,6.71,1.4,0.6,1.1,0.0,0.7,1.0,0.1,0,1.2,0.2,0.6,0.0,0.3,0.4,31.1,0.8,2.3,0.0,1.34,0.66,0.06,37.0,0.04,CDM,,,,
Berat Djimsiti,Atalanta,31,CB,20(4),1799,0,1,3,0,0.2,87.1,2.5,0,6.71,1.4,1.5,0.6,0.3,3.1,0.3,0.3,0,0.2,0.2,0.3,0.0,0.2,0.4,44.9,0.0,1.6,0.0,0.63,-0.63,0.03,5.0,0.13,CB,,,,
Norbert Gyömbér,Salernitana,31,"CB, RB, CDM",23(4),1755,0,1,5,0,0.3,83.8,1.7,0,6.71,1.2,1.3,0.8,0.2,3.3,0.3,0.8,0,0.1,0.1,0.3,0.0,0.0,0.1,27.2,0.0,1.3,0.0,0.72,-0.72,0.04,8.0,0.09,CB, RB, CDM,,
Éderson,Atalanta,24,CM,25(10),2226,1,1,4,0,1.0,81.9,0.6,0,6.71,1.9,1.0,0.8,0.0,0.7,1.1,0.2,0,0.6,1.1,1.2,0.0,0.9,1.4,30.6,0.1,1.8,0.0,2.11,-1.11,0.09,36.0,0.06,CM,,,,
Alex Sandro,Juventus,33,"CB, LB, LM",21(4),1789,0,1,5,1,0.2,87.5,1.6,0,6.7,1.4,0.6,1.1,0.4,2.5,0.3,0.4,0,0.5,0.8,1.0,0.0,0.7,1.0,44.6,0.2,2.9,0.0,0.41,-0.41,0.02,5.0,0.08,CB, LB, LM,,
Lazar Samardzic,Udinese,22,CAM,19(18),1848,5,4,1,0,1.4,85.4,0.3,2,6.7,0.9,0.3,0.7,0.0,0.4,0.7,0.0,0,1.3,0.8,0.4,0.0,0.5,0.8,21.4,0.9,2.3,0.0,2.24,2.76,0.11,50.0,0.04,CAM,,,,
Marko Arnautovic,Bologna,35,"CAM, LAM, RAM, FW",18(3),1540,10,0,5,0,1.5,72.3,0.5,1,6.7,0.4,0.1,1.0,0.0,0.5,0.2,0.0,0,1.0,0.6,1.0,0.5,0.9,2.0,21.3,0.0,0.5,0.0,8.42,1.58,0.49,31.0,0.27,CAM, LAM, RAM, FW,
Jerdy Schouten,Bologna,27,"CB, CDM",29(4),2516,0,2,3,0,0.2,87.1,0.8,0,6.7,1.9,1.2,0.8,0.0,1.2,0.7,0.5,1,0.6,0.8,0.9,0.1,0.8,1.3,45.2,0.0,1.4,0.0,0.35,-0.35,0.01,8.0,0.04,CB, CDM,,,
Nicolò Casale,Lazio,26,CB,27(2),2437,1,1,6,0,0.3,92.0,1.6,0,6.69,1.4,0.6,0.8,0.5,2.3,0.4,0.6,0,0.1,0.0,0.2,0.0,0.0,0.2,55.6,0.0,2.9,0.0,0.5,0.5,0.02,8.0,0.06,CB,,,,
Giacomo Bonaventura,Fiorentina,34,"CM, LM, RM",21(9),1914,5,1,4,1,1.6,85.6,0.5,2,6.69,1.2,0.5,0.8,0.0,0.1,0.4,0.0,0,1.1,0.8,1.3,0.1,1.0,0.8,28.7,0.4,1.2,0.1,4.29,0.71,0.2,49.0,0.09,CM, LM, RM,,
Alex Meret,Napoli,27,GK,34,3060,0,0,0,0,0.0,86.0,0.1,2,6.69,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,3.5,0.0,,,,,,GK,,,,
Denzel Dumfries,Inter,28,"RB, RM",25(9),2223,1,4,4,0,1.0,79.1,1.2,0,6.69,1.0,0.4,0.9,0.0,0.6,0.4,0.3,1,0.9,0.6,1.1,0.1,0.6,1.1,22.3,0.6,0.7,0.0,3.96,-2.96,0.16,33.0,0.12,RB, RM,,,
Arkadiusz Milik,Juventus,30,"CAM, FW",17(10),1583,7,1,1,1,1.6,78.6,1.3,1,6.69,0.4,0.0,1.0,0.0,0.5,0.2,0.0,0,0.6,0.4,1.1,0.3,0.6,1.9,16.3,0.0,0.4,0.0,7.41,-0.41,0.42,44.0,0.17,CAM, FW,,,
Henrikh Mkhitaryan,Inter,35,"CM, LM, RM, FW",24(7),1997,3,2,4,0,1.1,88.4,0.3,1,6.69,1.3,0.7,0.9,0.0,0.5,0.9,0.1,0,0.6,0.5,0.9,0.0,0.6,1.4,33.1,0.3,1.5,0.0,3.0,0.0,0.14,35.0,0.09,CM, LM, RM, FW,
Daniele Rugani,Juventus,29,CB,6(3),563,0,0,0,0,0.4,88.2,1.2,0,6.69,0.8,0.8,0.6,0.3,3.4,0.0,0.6,0,0.0,0.1,0.0,0.1,0.0,0.1,29.1,0.0,1.0,0.0,0.61,-0.61,0.1,4.0,0.15,CB,,,,
Alessandro Bastoni,Inter,25,CB,26(3),2168,0,2,3,0,0.4,85.4,1.3,0,6.68,1.4,0.8,0.7,0.2,1.4,0.6,0.4,0,0.5,0.3,0.5,0.0,0.2,0.4,53.0,0.4,4.6,0.0,0.87,-0.87,0.04,12.0,0.07,CB,,,,
Adam Marusic,Lazio,31,"CB, LB, RB, LM, RM",31(2),2767,0,2,8,1,0.5,87.6,0.9,0,6.68,1.2,1.2,0.7,0.4,1.6,0.4,0.2,0,0.3,0.3,0.4,0.0,0.4,0.4,48.0,0.2,1.9,0.0,0.89,-0.89,0.03,16.0,0.06,CB, LB, RB, LM, RM
Samir Handanovic,Inter,39,GK,14,1235,0,0,0,0,0.0,90.0,0.0,1,6.68,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.1,36.3,0.0,5.1,0.0,,,,,,GK,,,,
Antonio Candreva,Salernitana,37,"CM, LM, RM",32(3),2741,7,4,1,1,1.3,79.7,0.1,2,6.68,0.5,0.5,0.2,0.0,0.6,0.8,0.1,0,1.6,0.2,1.0,0.3,0.4,0.7,35.7,1.5,2.0,0.1,2.94,4.06,0.1,46.0,0.06,CM, LM, RM,,
Ola Aina,Torino,27,"CB, LB, RB, LM, RM",9(10),874,1,1,5,0,0.4,76.5,0.6,2,6.68,0.9,0.6,0.8,0.1,1.0,0.3,0.1,0,0.6,1.2,0.8,0.1,0.4,0.8,21.5,0.6,0.7,0.0,0.81,0.19,0.08,8.0,0.1,CB, LB, RB, LM, RM
Alessandro Tuia,Lecce,33,CB,6(1),511,0,0,1,0,0.3,69.5,1.4,0,6.68,1.4,2.1,1.3,0.3,4.0,0.9,0.1,0,0.1,0.3,0.3,0.0,0.0,0.1,29.0,0.1,3.1,0.0,0.06,-0.06,0.01,2.0,0.03,CB,,,,
Perr Schuurs,Torino,24,CB,28(2),2334,0,2,5,0,0.5,88.2,2.0,0,6.67,1.7,0.9,1.0,0.4,3.2,0.4,0.5,0,0.2,0.3,0.1,0.1,0.2,0.7,39.8,0.0,1.9,0.0,1.2,-1.2,0.05,14.0,0.09,CB,,,,
Andrea Ranocchia,Monza,36,CB,1,48,0,0,0,0,0.0,84.2,1.0,0,6.67,3.0,0.0,2.0,0.0,7.0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,,,,,,CB,,,,
Bram Nuytinck,Sampdoria,33,CB,19,1504,0,1,4,0,0.2,85.4,1.5,0,6.67,2.8,1.2,1.2,0.4,4.3,0.6,1.1,0,0.2,0.0,0.4,0.0,0.1,0.2,34.3,0.0,1.8,0.0,0.22,-0.22,0.01,4.0,0.05,CB,,,,
Rasmus Højlund,Atalanta,21,FW,20(12),1836,9,2,1,0,1.7,74.3,1.0,3,6.67,0.1,0.0,0.7,0.0,0.2,0.2,0.0,0,0.8,0.9,1.0,0.2,1.8,2.9,13.3,0.1,0.3,0.0,9.58,-0.58,0.47,54.0,0.18,FW,,,,
Hans Hateboer,Atalanta,30,"RB, RM",17,1402,1,1,7,0,0.7,81.7,1.4,1,6.67,1.2,0.7,1.1,0.0,1.3,1.0,0.2,0,0.8,0.2,0.2,0.1,0.4,0.5,32.4,0.4,1.0,0.1,1.53,-0.53,0.1,12.0,0.13,RB, RM,,,
Gianluca Mancini,Roma,28,"CB, CDM",33(2),2867,1,2,7,0,0.6,82.1,1.7,0,6.67,1.1,1.3,1.1,0.1,1.8,0.5,0.5,0,0.5,0.3,0.7,0.1,0.2,0.5,45.1,0.2,3.2,0.1,1.96,-0.96,0.06,22.0,0.09,CB, CDM,,,
Darko Lazovic,Verona,33,"CM, LM, RM",27(3),2254,4,5,0,0,1.4,68.5,0.2,2,6.67,0.8,0.5,0.3,0.0,0.6,0.5,0.1,0,1.5,0.6,0.1,0.3,0.5,1.3,21.2,1.1,0.8,0.1,4.16,-0.16,0.17,43.0,0.1,CM, LM, RM,,
Sandi Lovric,Udinese,26,CAM,28(9),2351,5,6,4,0,1.9,83.9,0.2,1,6.66,1.1,0.7,0.8,0.0,0.5,0.5,0.1,0,1.3,0.4,0.9,0.0,0.6,1.4,23.7,0.7,1.4,0.0,4.47,0.53,0.17,71.0,0.06,CAM,,,,
Mathías Olivera,Napoli,26,"LB, LM",17(13),1637,2,2,2,0,0.3,87.3,1.1,3,6.66,1.3,0.7,0.7,0.2,0.8,0.7,0.1,0,0.8,0.3,0.8,0.1,0.8,0.7,39.5,0.2,1.1,0.0,0.92,1.08,0.05,9.0,0.1,LB, LM,,,
Beto,Udinese,26,FW,23(10),2132,10,1,2,0,1.8,65.7,2.2,3,6.66,0.5,0.2,1.1,0.0,0.9,0.4,0.1,0,0.7,1.0,0.8,0.3,1.3,3.5,8.8,0.0,0.2,0.0,10.8,-0.8,0.46,61.0,0.18,FW,,,,
Johan Vásquez,Cremonese,25,"CB, LB",19(6),1809,1,0,7,0,0.5,79.1,1.4,0,6.66,1.6,1.8,0.8,0.6,3.4,0.8,0.8,0,0.2,0.4,0.8,0.0,0.2,0.6,31.0,0.0,1.5,0.0,0.58,0.42,0.03,12.0,0.05,CB, LB,,,
Koray Günter,Verona,29,CB,11(2),1003,1,1,3,0,0.7,77.0,1.7,0,6.66,0.8,2.3,1.3,0.2,3.5,0.2,1.2,0,0.6,0.2,0.8,0.0,0.1,0.2,32.1,0.1,3.0,0.0,0.62,0.38,0.06,9.0,0.07,CB,,,,
Walace,Udinese,29,CDM,37,3200,0,1,6,0,0.9,84.7,0.6,0,6.66,2.2,1.4,1.1,0.1,1.2,1.3,0.3,0,0.5,0.3,1.1,0.0,0.8,1.1,46.9,0.1,3.2,0.0,1.07,-1.07,0.03,32.0,0.03,CDM,,,,
Nehuén Pérez,Udinese,23,CB,33(1),2831,2,0,7,1,0.5,86.4,1.1,1,6.65,2.3,1.0,0.9,0.4,2.8,0.5,0.7,1,0.3,0.1,0.3,0.0,0.3,0.4,49.0,0.1,4.4,0.0,1.21,0.79,0.04,16.0,0.08,CB,,,,
Simone Bastoni,Spezia,27,"LB, CDM, LM",15(4),1198,2,4,7,0,1.2,69.3,0.6,0,6.65,2.5,0.4,1.5,0.1,0.7,0.9,0.3,0,0.9,0.4,0.6,0.1,0.7,1.1,23.6,1.1,0.9,0.1,0.97,1.03,0.07,22.0,0.04,LB, CDM, LM,,
Leonardo Sernicola,Cremonese,26,"RB, RM",27(5),2319,2,2,11,0,0.8,72.6,0.9,3,6.65,1.4,1.2,1.3,0.2,1.5,0.4,0.2,0,0.8,0.8,1.3,0.1,0.7,0.9,20.1,1.1,1.1,0.0,1.14,0.86,0.04,25.0,0.05,RB, RM,,,
Sebastiano Luperto,Empoli,27,"CB, LB",36,3137,2,0,2,2,0.5,86.6,2.0,3,6.65,0.9,1.2,0.6,0.5,4.4,0.3,1.2,0,0.1,0.1,0.6,0.0,0.1,0.2,47.2,0.0,3.1,0.0,1.4,0.6,0.04,18.0,0.08,CB, LB,,,
Wladimiro Falcone,Lecce,29,GK,38,3420,0,0,2,0,0.0,44.8,0.3,4,6.65,0.1,0.1,0.0,0.0,1.3,0.0,0.0,0,0.1,0.0,0.1,0.0,0.0,0.0,26.7,0.0,6.1,0.0,,,,,,GK,,,,
Denis Zakaria,Juventus,27,"CB, CDM",1(1),122,0,0,0,0,0.0,94.1,0.0,0,6.65,3.0,1.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.5,17.0,0.0,0.5,0.0,,,,,,CB, CDM,,,
Ricardo Rodríguez,Torino,31,"CB, LB, LM",30(5),2670,0,0,3,0,0.3,84.1,0.9,0,6.65,1.5,1.1,0.7,0.1,1.6,0.4,0.4,0,0.8,0.2,0.2,0.0,0.3,0.4,45.4,0.7,2.2,0.0,0.39,-0.39,0.01,11.0,0.04,CB, LB, LM,,
Nemanja Matic,Roma,35,CDM,16(19),1839,2,2,5,0,0.3,86.7,0.6,0,6.65,1.3,0.7,0.5,0.0,0.5,0.4,0.2,0,0.7,0.7,0.5,0.0,0.5,0.6,36.4,0.1,2.4,0.0,0.84,1.16,0.04,11.0,0.08,CDM,,,,
Mike Maignan,AC Milan,28,GK,22,1979,0,1,0,0,0.0,80.6,0.1,1,6.64,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,31.4,0.0,5.0,0.0,,,,,,GK,,,,
Aleksey Miranchuk,Torino,28,"CM, RM, FW",24(5),2099,4,5,0,0,1.4,81.4,0.3,0,6.64,0.4,0.1,0.3,0.0,0.2,0.3,0.0,0,1.5,0.5,0.8,0.0,0.9,1.6,26.9,0.3,1.2,0.1,3.15,0.85,0.13,40.0,0.08,CM, RM, FW,,
M'Bala Nzola,Spezia,27,FW,29(2),2654,13,2,8,0,2.0,80.5,1.4,3,6.64,0.4,0.2,1.8,0.0,0.7,0.2,0.2,0,0.9,1.0,1.3,0.3,2.2,4.0,18.5,0.1,0.1,0.0,12.02,0.98,0.41,63.0,0.19,FW,,,,
Stefano Sensi,Monza,28,CAM,21(7),1629,3,1,8,0,0.6,87.4,0.3,1,6.64,1.5,0.7,0.6,0.0,0.1,1.1,0.1,0,0.9,0.4,1.8,0.1,0.5,1.1,43.7,0.5,3.1,0.1,1.25,1.75,0.07,18.0,0.07,CAM,,,,
Eljif Elmas,Napoli,24,"CM, LM, RM, FW",14(22),1618,6,3,5,0,0.9,88.1,0.1,1,6.64,0.7,0.3,0.6,0.0,0.1,0.3,0.1,0,0.8,0.6,0.4,0.1,0.6,0.9,26.9,0.5,0.6,0.1,3.9,2.1,0.22,33.0,0.12,CM, LM, RM, FW,
Emil Holm,Spezia,23,RM,17(3),1398,1,1,4,0,0.8,61.4,3.3,1,6.64,1.3,0.5,1.1,0.0,1.7,0.8,0.3,0,0.7,0.9,0.8,0.1,1.1,2.4,20.7,0.4,0.4,0.0,1.05,-0.05,0.07,15.0,0.07,RM,,,,
Nikola Moro,Bologna,26,CM,12(14),1224,1,5,1,0,0.8,81.6,0.8,0,6.64,1.2,0.3,0.6,0.0,0.7,0.8,0.1,0,0.7,0.7,0.4,0.0,0.3,0.5,29.9,0.1,2.0,0.2,0.82,0.18,0.06,21.0,0.04,CM,,,,
Tyronne Ebuehi,Empoli,28,"LB, RB",22(4),1926,2,4,0,0,0.7,80.5,0.7,1,6.64,0.8,0.5,0.5,0.3,2.5,0.2,0.5,0,0.5,0.4,0.7,0.1,0.5,0.6,25.5,0.4,1.2,0.0,3.43,-1.43,0.16,19.0,0.18,LB, RB,,,
Wilfried Singo,Torino,23,"CB, RB, RM",24(7),2056,2,1,8,0,1.1,76.8,1.7,0,6.64,0.9,0.4,1.4,0.1,0.9,0.2,0.1,0,0.7,1.0,1.1,0.0,0.5,1.1,28.6,0.4,1.5,0.1,3.81,-1.81,0.17,34.0,0.11,CB, RB, RM,,
Dany Mota,Monza,26,"CAM, LAM, FW",21(8),1925,5,1,2,0,1.0,74.2,1.1,0,6.64,0.3,0.2,0.7,0.0,0.9,0.3,0.0,0,0.9,1.2,1.1,0.4,1.2,2.6,19.2,0.2,0.6,0.0,5.47,-0.47,0.26,28.0,0.2,CAM, LAM, FW,,
Dodô,Fiorentina,25,RB,28(5),2341,1,3,3,1,0.3,84.2,0.6,1,6.64,1.2,0.8,0.8,0.4,0.8,0.7,0.1,0,0.8,1.0,1.2,0.0,0.5,1.1,37.3,0.3,1.6,0.0,0.55,0.45,0.02,11.0,0.05,RB,,,,
Giorgio Scalvini,Atalanta,20,CB,29(3),2346,2,2,7,0,0.5,81.5,1.5,0,6.63,1.7,1.8,1.7,0.1,1.7,0.9,0.4,0,0.3,0.4,0.2,0.2,0.3,0.6,45.8,0.1,2.2,0.0,1.41,0.59,0.05,17.0,0.08,CB,,,,
Ethan Ampadu,Spezia,23,"CB, CDM",31,2649,0,1,8,1,0.5,81.5,2.0,1,6.63,2.1,1.2,1.4,0.5,2.9,0.8,0.7,0,0.4,0.3,0.6,0.0,0.2,0.6,47.9,0.2,3.0,0.1,1.72,-1.72,0.06,16.0,0.11,CB, CDM,,,
Nicola Ravaglia,Sampdoria,35,GK,9,810,0,0,0,0,0.0,60.0,0.4,1,6.63,0.0,0.0,0.1,0.0,0.8,0.1,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,31.1,0.0,6.2,0.0,,,,,,GK,,,,
Lorenzo Montipò,Verona,28,GK,37,3330,0,0,2,0,0.0,58.5,0.1,0,6.63,0.0,0.0,0.0,0.0,1.1,0.1,0.0,0,0.0,0.0,0.1,0.0,0.0,0.2,28.8,0.0,9.9,0.0,,,,,,GK,,,,
Pedro,Lazio,36,"CM, LM, RM, FW",17(19),1896,4,3,1,0,1.2,84.3,0.0,1,6.63,1.0,0.2,0.7,0.0,0.1,0.5,0.1,0,0.6,0.9,0.8,0.1,0.8,1.3,25.0,0.2,0.6,0.0,2.98,1.02,0.14,42.0,0.07,CM, LM, RM, FW,
Matteo Darmian,Inter,34,"CB, LB, RB, LM, RM",24(7),2032,1,2,3,0,0.2,87.0,0.5,0,6.63,1.8,0.7,0.7,0.0,1.1,0.5,0.2,0,0.6,0.3,0.6,0.1,0.3,0.5,39.9,0.4,1.8,0.0,1.14,-0.14,0.05,7.0,0.16,CB, LB, RB, LM, RM
Panagiotis Retsos,Verona,25,"CB, LB, RB",1(1),122,0,0,0,0,0.5,84.8,1.5,0,6.63,2.5,1.0,2.0,1.0,1.5,0.0,0.5,0,0.5,0.5,1.0,0.0,0.5,0.0,23.0,0.0,2.5,0.0,0.06,-0.06,0.05,1.0,0.06,CB, LB, RB,,
