Player_name,Team_name,Age,Positions,Apps,Mins,Goals,Assists,Yel,Red,Shoots_pg,Pass_success(%),AerialsWon,MotM,Rating,Tackles,Interceptions,Fouls,Offsides,Clear,Dribbled_past_pg,Blocks,OwnG,Shots_pg,KeyPasses_pg,Dribbles_pg,Fouled,Offsides_pg,Dispossessed_pg,Bad_Controls_pg,Passes_pg,Crosses_pg,Long_pass_pg,Through_pass_pg,xG,Goals-xG,xG_per_90m,Total_shots,xG_per_total_shots
Giovanni Di Lorenzo,Napoli,30,"D(CLR),M(R)",36(1),3257,3,4,2,0,0.8,86,1.1,5,7.04,1.6,0.8,0.8,0.2,1.4,0.6,0.2,0,0.8,1.3,0.3,1,0.1,0.5,0.6,61.8,0.2,2.7,0.1,2.52,0.48,0.07,31,0.08
Danilo,Juventus,32,"D(CLR),DMC",35(2),3182,3,3,5,0,0.9,85.1,1.4,2,7.04,2.5,1.3,0.9,0.2,3,0.6,0.5,0,0.9,0.5,0.2,0.5,0,0.2,0.6,56,0.1,4.3,0.1,2.53,0.47,0.07,32,0.08
Frank Anguissa,Napoli,28,M(C),36,3062,3,5,3,0,1.4,88.8,1.3,1,7.03,1.5,1.4,1.2,0,0.7,1.3,0.1,0,1.4,0.9,0.9,1.3,0.1,1.4,2,61.8,0,1.7,0,4.64,-1.64,0.14,50,0.09
Simone Perilli,Verona,29,Goalkeeper,1,90,0,0,0,0,0,29.4,0,0,7.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,6,0,,,,,
Carlos Augusto,Monza,25,"D(CL),M(L)",35,3087,6,5,4,0,1.2,84.7,1.6,4,6.99,2.1,0.7,1.2,0.2,2.1,0.6,0.2,0,1.2,0.7,0.9,0.5,0.2,0.8,1.3,39.4,0.3,1.1,0.1,3.86,2.14,0.11,42,0.09
Luis Alberto,Lazio,31,"AM(CL),FW",27(8),2444,6,7,4,0,1.3,87.6,0.2,3,6.98,1.4,0.3,0.4,0,0.1,1.4,0.2,0,1.3,1.9,0.5,0.4,0.1,0.9,0.9,52.1,1,1.7,0.3,4.77,1.23,0.18,47,0.1
Stefan Posch,Bologna,26,D(CR),30,2541,6,2,6,0,0.9,76.7,0.9,7,6.96,2.7,1.2,1.6,0.2,2,1,0.5,0,0.9,0.8,0.5,0.9,0,0.4,1.3,49.2,0.3,3.9,0.1,3.87,2.13,0.14,28,0.14
Romelu Lukaku,Inter,30,"AM(R),FW",19(6),1663,10,6,1,0,2,72.5,1.6,3,6.96,0.1,0,0.6,0,0.6,0.1,0,0,2,1.3,0.6,0.2,0.5,1.1,1.9,15.1,0.1,0.3,0.1,9.05,0.95,0.49,51,0.18
Ismaël Bennacer,AC Milan,26,M(C),24(4),2015,2,2,5,0,0.6,89.2,0.8,2,6.96,2.1,0.9,1.3,0,0.5,0.8,0.3,0,0.6,1.5,1,0.9,0,0.8,1.5,47.8,0.8,3.3,0.1,1.04,0.96,0.05,16,0.06
Martin Turk,Sampdoria,20,Goalkeeper,4,360,0,0,0,0,0,59.1,0.3,0,6.96,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,31.8,0,10.3,0,,,,,
Nicolò Barella,Inter,27,AM(C),31(4),2622,6,6,6,0,0.9,85,0.6,4,6.94,1.4,0.3,0.9,0,0.3,0.7,0.1,0,0.9,1.6,1.1,1.3,0.3,1.1,1.5,42.9,0.6,1.8,0.1,3.01,2.99,0.1,33,0.09
Armando Izzo,Monza,32,D(C),29(1),2475,1,0,10,0,0.5,87.7,1.3,3,6.93,2.4,1.7,1.5,0.1,2.6,0.5,0.6,0,0.5,0.5,0.4,1.5,0,0.3,0.4,52,0.1,3.3,0,2.09,-1.09,0.08,16,0.13
Piotr Zielinski,Napoli,29,M(CLR),27(10),2306,3,8,3,0,1.4,87.5,0.1,1,6.93,0.5,0.4,0.6,0,0.2,0.4,0.1,0,1.4,2.3,0.6,0.9,0.1,0.4,0.7,38.7,1.2,1,0.1,2.98,0.02,0.12,53,0.06
Fabiano Parisi,Empoli,23,D(LR),33,2835,2,0,10,1,0.6,79,0.9,1,6.93,2,1.2,1,0.2,2.1,1.3,0.5,0,0.6,0.6,1.9,2.2,0,1.2,1.7,38.7,0.4,1.8,0,1.76,0.24,0.06,21,0.08
Cristiano Biraghi,Fiorentina,31,"D(L),M(L)",30(3),2556,2,4,1,0,0.8,78.5,0.6,2,6.92,2,0.4,0.9,0.4,1.2,1,0.2,1,0.8,2.5,0.2,1.2,0,0.2,0.5,42.3,2.7,2.4,0,1.79,0.21,0.06,25,0.07
Bremer,Juventus,27,D(C),30,2640,4,1,6,0,1.1,90.2,2.6,3,6.92,1,1.4,1,0.5,3.8,0.2,0.7,0,1.1,0.3,0.1,0.4,0,0.3,0.6,55.4,0,3,0,5.2,-1.2,0.18,32,0.16
Nicolás Domínguez,Bologna,25,M(CL),26(5),2309,3,2,10,0,1.4,83.7,1.2,1,6.91,2.5,0.7,1.4,0,0.8,1.2,0.1,0,1.4,1.2,0.8,1,0.1,0.7,1.6,44,0.1,1.9,0.2,2.56,0.44,0.1,42,0.06
Chris Smalling,Roma,34,D(CR),31(1),2808,3,1,7,0,0.5,87.5,2.3,2,6.91,0.8,1.3,0.6,0.2,3.8,0.3,1.1,0,0.5,0.2,0.1,0.4,0,0.1,0.3,41.8,0,2.3,0,1.96,1.04,0.06,17,0.12
Pierluigi Gollini,Fiorentina,29,GK,3,270,0,0,0,0,0,72.5,0,0,6.91,0.3,0,0,0.3,1,0,0,0,0,0,0,0,0,0,0,36.3,0,7.3,0,,,,,
Pierluigi Gollini,Fiorentina,29,GK,3,270,0,0,0,0,0,72.5,0,0,6.91,0.3,0,0,0.3,1,0,0,0,0,0,0,0,0,0,0,33.8,0,7.3,0,,,,,
Pierluigi Gollini,Fiorentina,29,GK,3,270,0,0,0,0,0,72.5,0,0,6.91,0.3,0,0,0.3,1,0,0,0,0,0,0,0,0,0,0,36.3,0,7.3,0,,,,,
Pierluigi Gollini,Fiorentina,29,GK,3,270,0,0,0,0,0,72.5,0,0,6.91,0.3,0,0,0.3,1,0,0,0,0,0,0,0,0,0,0,33.8,0,7.3,0,,,,,
Pierluigi Gollini,Fiorentina,29,GK,3,270,0,0,0,0,0,72.5,0,0,6.91,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,36.3,0,7.3,0,,,,,
Pierluigi Gollini,Fiorentina,29,GK,3,270,0,0,0,0,0,72.5,0,0,6.91,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,33.8,0,7.3,0,,,,,
Pierluigi Gollini,Fiorentina,29,GK,3,270,0,0,0,0,0,72.5,0,0,6.91,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,36.3,0,7.3,0,,,,,
Pierluigi Gollini,Fiorentina,29,GK,3,270,0,0,0,0,0,72.5,0,0,6.91,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,33.8,0,7.3,0,,,,,
Pierluigi Gollini,Napoli,29,GK,4,360,0,0,0,0,0,83,0,0,6.87,0.3,0,0,0.3,1,0,0,0,0,0,0,0,0,0,0,36.3,0,7.3,0,,,,,
Pierluigi Gollini,Napoli,29,GK,4,360,0,0,0,0,0,83,0,0,6.87,0.3,0,0,0.3,1,0,0,0,0,0,0,0,0,0,0,33.8,0,7.3,0,,,,,
Pierluigi Gollini,Napoli,29,GK,4,360,0,0,0,0,0,83,0,0,6.87,0.3,0,0,0.3,1,0,0,0,0,0,0,0,0,0,0,36.3,0,7.3,0,,,,,
Pierluigi Gollini,Napoli,29,GK,4,360,0,0,0,0,0,83,0,0,6.87,0.3,0,0,0.3,1,0,0,0,0,0,0,0,0,0,0,33.8,0,7.3,0,,,,,
Pierluigi Gollini,Napoli,29,GK,4,360,0,0,0,0,0,83,0,0,6.87,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,36.3,0,7.3,0,,,,,
Pierluigi Gollini,Napoli,29,GK,4,360,0,0,0,0,0,83,0,0,6.87,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,33.8,0,7.3,0,,,,,
Pierluigi Gollini,Napoli,29,GK,4,360,0,0,0,0,0,83,0,0,6.87,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,36.3,0,7.3,0,,,,,
Pierluigi Gollini,Napoli,29,GK,4,360,0,0,0,0,0,83,0,0,6.87,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,33.8,0,7.3,0,,,,,
Sandro Tonali,AC Milan,23,DMC,30(4),2721,2,7,7,0,0.9,81,0.4,2,6.91,1.9,0.7,1,0.1,0.5,0.5,0.3,0,0.9,1.8,0.3,0.9,0.1,0.3,1.2,41.3,0.9,2.5,0.1,2.21,-0.21,0.07,32,0.07
Ademola Lookman,Atalanta,26,"AM(CLR),FW",20(11),1737,13,6,3,0,1.7,78.6,0.1,1,6.91,0.4,0.1,0.8,0,0,0.4,0,0,1.7,1.3,1.1,1.2,0.4,1.5,1.5,19.3,0.4,0.2,0.1,10.13,2.87,0.52,52,0.19
Ivan Provedel,Lazio,30,GK,37(1),3412,0,0,1,0,0,78.1,0.2,0,6.89,0,0,0,0,0.8,0,0,0,0,0,0,0.1,0,0,0,30.3,0,7.9,0,,,,,
Fikayo Tomori,AC Milan,26,D(CR),32(1),2765,1,1,5,0,0.3,88.9,1.9,2,6.89,2.1,0.9,0.8,0.3,2.3,0.4,0.8,0,0.3,0.3,0.1,0.8,0,0.1,0.3,57.5,0,5.1,0.1,1.34,-0.34,0.04,9,0.15
Juan Cuadrado,Juventus,35,"D(R),M(CLR),FW",24(7),2090,1,3,6,1,1,87,0.4,2,6.89,1.6,0.8,1.1,0.1,0.7,1.2,0.1,0,1,1.4,0.8,1.4,0.1,0.5,1.1,35.7,1.1,2.7,0,1.24,-0.24,0.05,32,0.04
Olivier Giroud,AC Milan,37,FW,25(8),2148,13,5,6,1,2.4,63.3,3.1,1,6.88,0.2,0.1,1.2,0,0.7,0.2,0.1,0,2.4,0.7,0.2,0.7,0.5,0.5,1.9,16.8,0,0.2,0,15.05,-2.05,0.63,80,0.19
Manuel Locatelli,Juventus,26,M(C),29(3),2460,0,2,8,0,0.9,82.7,1.1,1,6.88,1.8,0.8,1.4,0,1.6,0.7,0.7,0,0.9,0.7,0.5,1,0,0.6,0.9,41.8,0,3.4,0,1.32,-1.32,0.05,29,0.05
Boulaye Dia,Salernitana,27,"AM(CR),FW",27(6),2527,16,6,4,0,1.5,77.3,0.6,4,6.88,0.4,0.2,0.8,0,0.8,0.2,0,0,1.5,1.1,1.1,1.3,0.4,1.8,2.2,17.5,0.1,0.5,0.1,9.21,6.79,0.33,48,0.19
Andrei Radu,Cremonese,26,GK,9,810,0,0,0,0,0,63.1,0.3,1,6.88,0,0,0,0,0.4,0,0,0,0,0.2,0,0.1,0,0,0,33.1,0,5.6,0,,,,,
Federico Dimarco,Inter,26,"D(CL),M(L)",26(7),2089,4,3,0,0,1.5,80.6,0.2,0,6.87,0.9,0.5,0.4,0,0.4,0.3,0.1,0,1.5,1.8,0.2,0.9,0.2,0.3,0.5,28.2,1.9,2.1,0,3.12,0.88,0.13,49,0.06
Stanislav Lobotka,Napoli,29,DMC,34(4),3113,1,1,2,0,0.3,94.2,0.3,0,6.87,2.2,0.6,0.7,0,0.4,0.8,0.2,0,0.3,0.4,0.5,1.4,0,0.4,0.7,60.4,0,2.5,0,0.7,0.3,0.02,11,0.06
Théo Hernández,AC Milan,26,"D(CL),M(L)",32,2777,4,3,7,0,1.6,81.1,1.2,2,6.87,1.3,0.7,0.7,0.1,1,0.5,0.2,1,1.6,1.2,0.6,1.8,0.1,0.6,1.4,43.2,1,1.9,0,3.91,0.09,0.13,52,0.08
Ibañez,Roma,25,D(C),32(1),2797,3,0,9,1,0.9,88,1.8,1,6.87,2,2,1.3,0.2,2.8,0.5,0.3,1,0.9,0.2,0.4,1.5,0,0.5,0.8,49.8,0,2.6,0.1,3.39,-0.39,0.11,29,0.12
Amir Rrahmani,Napoli,30,D(CL),27(2),2450,2,1,2,0,0.7,91.4,2.3,0,6.87,1.1,0.5,0.8,0.2,2.6,0.3,0.7,0,0.7,0.4,0.1,0.4,0,0.1,0.3,74.5,0,5.3,0,1.68,0.32,0.06,21,0.08
Destiny Udogie,Udinese,21,"D(L),M(L)",31(2),2714,3,4,5,0,0.8,83,0.5,0,6.87,2.2,1.1,1.1,0.2,0.5,0.8,0.2,0,0.8,1,1.5,1.8,0.2,1.1,1.8,29.2,0.2,0.6,0,3.11,-0.11,0.1,27,0.12
Stefan de Vrij,Inter,32,D(C),22(5),1944,1,0,4,0,0.7,89.5,3.1,0,6.87,1,1.5,0.6,0.3,2.9,0.2,0.4,0,0.7,0,0.1,0.3,0,0.1,0.1,44.5,0,1.7,0,1.75,-0.75,0.08,20,0.09
Ciro Immobile,Lazio,34,FW,27(4),2228,12,5,3,0,2.5,75.9,0.5,4,6.87,0.4,0,0.7,0,0.4,0.1,0.1,0,2.5,0.8,0.6,0.8,0.7,0.7,2,19.7,0,0.4,0.1,13.85,-1.85,0.56,77,0.18
Matteo Pessina,Monza,27,M(CR),34(1),2938,5,3,6,0,0.8,86.5,1.1,0,6.86,1.6,1.1,1.2,0.1,0.9,1,0.4,0,0.8,0.6,1,1.5,0,1,1.8,56.2,0.2,2.3,0,4.91,0.09,0.15,28,0.18
Jaka Bijol,Udinese,25,"D(C),M(C),FW",32,2732,3,2,10,0,0.6,85,2.8,2,6.86,1.2,0.9,0.9,0.6,5.1,0.3,0.8,0,0.6,0.3,0.1,0.2,0,0.1,0.3,42.9,0,3.7,0.1,2.41,0.59,0.08,20,0.12
Alessio Romagnoli,Lazio,29,D(CL),33(1),2925,2,0,6,0,0.4,90.5,2.3,1,6.86,1,1.1,1,0.3,3.1,0.3,0.8,0,0.4,0.1,0,0.6,0,0.1,0.3,54.3,0,3.2,0,1.04,0.96,0.03,13,0.08
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,55.8,0.7,1.3,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,55.8,0.7,1.3,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,31.9,1.5,1,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,31.9,1.5,1,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.8,1.5,0.7,0.8,0,0.5,1.5,55.8,0.7,1.3,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.8,1.5,0.7,0.8,0,0.5,1.5,55.8,0.7,1.3,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.8,1.5,0.7,0.8,0,0.5,1.5,31.9,1.5,1,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.8,1.5,0.7,0.8,0,0.5,1.5,31.9,1.5,1,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,55.8,0.7,1.3,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,55.8,0.7,1.3,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,31.9,1.5,1,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,31.9,1.5,1,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.8,1.5,0.7,0.8,0,0.5,1.5,55.8,0.7,1.3,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.8,1.5,0.7,0.8,0,0.5,1.5,55.8,0.7,1.3,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.8,1.5,0.7,0.8,0,0.5,1.5,31.9,1.5,1,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Torino,23,M(C),13(1),1180,2,2,3,0,0.4,89.1,0.9,1,6.85,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.8,1.5,0.7,0.8,0,0.5,1.5,31.9,1.5,1,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,55.8,0.7,1.3,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,55.8,0.7,1.3,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,31.9,1.5,1,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,31.9,1.5,1,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.8,1.5,0.7,0.8,0,0.5,1.5,55.8,0.7,1.3,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.8,1.5,0.7,0.8,0,0.5,1.5,55.8,0.7,1.3,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.8,1.5,0.7,0.8,0,0.5,1.5,31.9,1.5,1,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.3,0.4,0.9,0.1,0.7,0.7,0.2,0,0.8,1.5,0.7,0.8,0,0.5,1.5,31.9,1.5,1,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,55.8,0.7,1.3,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,55.8,0.7,1.3,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,31.9,1.5,1,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.4,0.9,0.5,1.4,0.1,0.4,1.4,31.9,1.5,1,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.8,1.5,0.7,0.8,0,0.5,1.5,55.8,0.7,1.3,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.8,1.5,0.7,0.8,0,0.5,1.5,55.8,0.7,1.3,0.1,0.42,-0.42,0.04,9,0.05
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.8,1.5,0.7,0.8,0,0.5,1.5,31.9,1.5,1,0.1,0.14,1.86,0.01,5,0.03
Ivan Ilic,Verona,23,M(C),10(1),852,0,1,1,0,0.8,74.4,0.9,1,6.75,1.5,0.7,0.8,0,1.2,0.5,0.1,0,0.8,1.5,0.7,0.8,0,0.5,1.5,31.9,1.5,1,0.1,0.42,-0.42,0.04,9,0.05
Mattia Perin,Juventus,31,GK,10(1),947,0,0,0,0,0,71.3,0.2,1,6.85,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,26.9,0,3.5,0,,,,,
Guglielmo Vicario,Empoli,27,GK,31,2784,0,0,3,0,0,68.7,0.3,1,6.85,0,0,0,0,1.4,0,0,0,0,0,0,0.3,0,0,0,36.3,0,5.9,0,,,,,
Luigi Sepe,Salernitana,32,GK,17,1530,0,0,3,0,0,63.9,0.3,1,6.84,0,0,0.1,0,0.4,0.1,0,0,0,0,0,0.1,0,0,0.1,32.9,0,6.5,0,,,,,
Ángel Di María,Juventus,36,"M(CLR),FW",15(11),1364,4,4,1,1,1.5,78.7,0,0,6.83,0.4,0.3,0.2,0,0,0.6,0,0,1.5,1.6,1.2,0.9,0.2,1,1.2,21.3,1.3,1.3,0.2,3,1,0.2,38,0.08
Junior Messias,AC Milan,32,"M(CR),FW",19(6),1511,5,2,3,0,1.3,79.1,1,2,6.82,1,0.3,1,0,1,0.6,0.2,0,1.3,0.6,1.4,1,0,0.6,1.3,20.5,0.1,0.8,0,2.18,2.82,0.13,32,0.07
Rafael Tolói,Atalanta,33,D(C),32,2791,2,1,8,0,0.9,81.3,1.3,3,6.82,2.2,1.8,1.2,0.3,2.7,0.9,0.6,0,0.9,0.5,0.2,0.6,0.1,0.2,0.7,51,0.1,3.1,0,2.99,-0.99,0.1,29,0.1
Morten Hjulmand,Lecce,24,DMC,34(1),2963,0,4,9,1,0.5,79.3,1.2,5,6.82,2.6,2.1,1.7,0,1.5,0.9,0.3,0,0.5,0.7,0.5,1.1,0,0.5,0.8,37.2,0.1,2.7,0,0.52,-0.52,0.02,17,0.03
Antonio Sanabria,Torino,28,FW,28(5),2442,12,4,4,0,2.1,76.1,2.6,4,6.82,0.3,0.1,1,0,0.2,0.2,0.1,0,2.1,0.8,0.7,0.8,0.4,0.9,2.5,20.8,0,0.5,0,10.6,1.4,0.39,68,0.16
Rade Krunic,AC Milan,30,M(CL),18(5),1659,0,1,8,0,0.6,85.9,1.2,1,6.81,1.7,0.7,0.7,0,0.8,1.5,0.5,0,0.6,0.7,0.8,0.8,0,0.3,0.4,41.2,0,1.1,0,1.2,-1.2,0.07,14,0.09
Bryan Cristante,Roma,29,"D(C),M(C)",34(2),2945,1,1,8,1,0.8,82.8,2.1,3,6.81,3.1,0.5,1.4,0,1.4,1,0.3,0,0.8,0.4,0.3,0.5,0.1,0.3,0.7,46.1,0.1,3.6,0.1,2.42,-1.42,0.07,29,0.08
Ardian Ismajli,Empoli,27,D(C),22(3),2091,0,0,3,0,0.4,84.7,2.3,2,6.80,1.6,1.1,0.8,0.4,4.7,0.2,1.2,1,0.4,0.2,0.1,0.5,0,0.1,0.1,41,0,2.4,0,0.61,-0.61,0.03,9,0.07
Ardian Ismajli,Empoli,27,D(C),22(3),2091,0,0,3,0,0.4,84.7,2.3,2,6.80,1.6,1.1,0.8,0.4,4.7,0.2,1.2,1,0.4,0.2,0.1,0.5,0,0.1,0.1,41,0,2.4,0,0.61,-0.61,0.03,9,0.07
Ardian Ismajli,Empoli,27,D(C),22(3),2091,0,0,3,0,0.4,84.7,2.3,2,6.80,1.6,1.1,0.8,0.4,4.7,0.2,1.2,1,0.4,0.2,0.1,0.5,0,0.1,0.1,41,0,2.4,0,0.61,-0.61,0.03,9,0.07
Ardian Ismajli,Empoli,27,D(C),22(3),2091,0,0,3,0,0.4,84.7,2.3,2,6.80,1.6,1.1,0.8,0.4,4.7,0.2,1.2,1,0.4,0.2,0.1,0.5,0,0.1,0.1,41,0,2.4,0,0.61,-0.61,0.03,9,0.07
Ardian Ismajli,Empoli,27,D(C),22(3),2091,0,0,3,0,0.4,84.7,2.3,2,6.80,1.6,1.1,0.8,0.4,4.7,0.2,1.2,1,0.4,0.2,0.1,0.5,0,0.1,0.1,41,0,2.4,0,0.61,-0.61,0.03,9,0.07
Leo Østigård,Napoli,24,D(C),4(3),417,0,0,1,0,0.4,85.9,4.3,0,6.80,0.6,0.9,0.3,0.1,2.4,0,0.4,0,0.4,0,0,0.6,0,0,0.6,50.7,0,3.7,0,0.08,-0.08,0.02,3,0.03
Leo Østigård,Napoli,24,D(C),4(3),417,0,0,1,0,0.4,85.9,4.3,0,6.80,0.6,0.9,0.3,0.1,2.4,0,0.4,0,0.4,0,0,0.6,0,0,0.6,50.7,0,3.7,0,0.08,-0.08,0.02,3,0.03
Leo Østigård,Napoli,24,D(C),4(3),417,0,0,1,0,0.4,85.9,4.3,0,6.80,0.6,0.9,0.3,0.1,2.4,0,0.4,0,0.4,0,0,0.6,0,0,0.6,50.7,0,3.7,0,0.08,-0.08,0.02,3,0.03
