,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Was_dribble,Blocks,OwnGoal,key_pass_per_game,dribble_won_per_game,foul_given_game,offside_given_per_game,dispossessed_per_game,turnover_per_game,average_per_pass,corsses_per_game,longpass_per_game,through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
236,236,Yasser Larouci,,23," D(L),M(L)",21(9),1800,1,1,1,0,0.3,77.0,0.7,0,6.45,0.8,0.9,0.5,0.1,1.3,0.3,0,1,0.6,1.3,1,0.1,1.2,1.4,20.8,0.3,0.4,0.1,0.46,0.54,0.02,10,0.05
237,237,Colin Dagba,,25," D(R),M(R)",12(9),960,0,0,3,0,0.2,85.0,0.1,0,6.44,1.5,0.8,0.7,0.2,0.8,0.3,0.1,0,0.6,0.5,0.3,0,0.5,0.4,17.4,0.4,0.4,0,0.29,-0.29,0.03,5,0.06
238,238,Gerzino Nyamsi,,27, D(C),19(1),1580,1,1,4,1,0.7,84.5,1.9,1,6.44,1.4,0.5,1.9,0.8,2.9,0.1,0.6,0,0.2,0.5,0.2,0,0.1,0.6,42,0,2.9,0,1.05,-0.05,0.06,14,0.08
239,239,Renato Sanches,,26, M(CR),6(17),705,2,0,1,0,0.6,91.6,0.2,0,6.43,0.3,0.4,1,0,0.2,0.4,0.1,0,0.4,0.6,0.4,0,0.3,0.6,28.6,0,1.4,0,1.5,0.5,0.19,14,0.11
240,240,Jean-Eudes Aholou,,30, DMC,16(14),1301,3,1,4,1,0.7,76.1,0.9,1,6.43,1.1,0.8,1.3,0,0.4,0.6,0,0,0.3,0.5,0.8,0,0.5,1.1,19.5,0,1,0.1,0.93,2.07,0.06,21,0.04
241,241,Yoann Salmier,,31, D(CR),31(1),2652,1,0,5,1,0.4,83.0,1.7,0,6.43,1.6,1.2,0.9,0.4,3.8,0.4,0.6,0,0.2,0.2,0.9,0,0.2,0.3,44.9,0,2.5,0,1.15,-0.15,0.04,14,0.08
242,242,Wilson Odobert,,19," AM(CLR),FW",19(13),1767,4,2,0,0,0.8,79.8,0.2,0,6.43,0.6,0.5,0.3,0,0.2,0.5,0,0,0.7,1,0.5,0.1,0.8,1.5,15.4,0.3,0.4,0,3.13,0.87,0.16,27,0.12
243,243,Dion Lopy,,22, DMC,16(13),1377,0,1,4,2,0.6,85.5,0.6,0,6.43,1.6,0.8,1.1,0,0.6,1.3,0.1,0,0.5,0.6,0.9,0,0.6,1,25.2,0,2.1,0,0.87,-0.87,0.06,18,0.05
244,244,Miha Blazic,,30, D(C),22(2),1980,2,0,4,0,0.3,87.6,1.9,0,6.42,0.3,0.9,0.5,0.5,3.2,0.3,0.8,1,0,0,0.7,0,0,0.1,49,0,3.7,0,1.22,0.78,0.06,8,0.15
245,245,Samuel Moutoussamy,,27, M(CL),27(8),2403,0,2,8,0,0.6,86.5,0.6,0,6.42,1.8,0.7,0.9,0,0.4,1.4,0.1,0,0.5,0.5,0.4,0,0.5,0.7,34.6,0.1,1.6,0.1,1.53,-1.53,0.06,22,0.07
246,246,Adil Rami,,38, D(C),18(2),1600,0,1,2,0,0.5,85.1,1.5,0,6.41,1,1.3,0.5,0.2,3.7,0.8,0.8,0,0.2,0.2,0.7,0.1,0,0.4,35.9,0.1,3.7,0,0.53,-0.53,0.03,9,0.06
247,247,Ibrahima Sissoko,,26," D(C),DMC",13(13),1306,0,2,1,0,0.5,77.5,1.2,0,6.41,1.5,0.4,1.6,0,0.7,0.8,0.2,0,0.4,0.3,0.6,0.1,0.7,0.8,23.9,0.2,1.2,0.1,0.57,-0.57,0.04,13,0.04
248,248,Paul Bernardoni,,27, GK,27,2430,0,0,0,0,0.0,58.3,0.3,1,6.4,0.1,0,0,0,0.8,0,0,0,0,0,0.1,0,0,0,20,0,4,0,,,,,
249,249,Julian Jeanvier,,32, D(C),20(2),1763,1,0,3,1,0.4,83.1,1.1,0,6.4,1.5,1.2,1.1,0.3,4.3,0.4,0.8,0,0,0.1,0.5,0,0.1,0.4,35.5,0,2.5,0,1.73,-0.73,0.09,8,0.22
250,250,Lassine Sinayoko,,24," AM(R),FW",16(17),1569,1,2,0,1,1.3,77.4,0.7,0,6.4,1,0.5,0.9,0,0.5,0.6,0,0,0.7,0.8,0.7,0.2,1,1.3,15.8,0.2,0.4,0,3.48,-2.48,0.2,42,0.08
251,251,Pablo Rosario,,27," D(CR),DMC",17(14),1760,0,1,6,0,0.3,89.4,0.5,0,6.4,1.5,0.7,0.6,0.2,1,0.5,0.2,0,0.6,0.2,0.4,0,0.4,0.7,33.2,0.1,1.6,0,0.85,-0.85,0.04,10,0.08
252,252,Julien Ponceau,,23, AM(C),20(11),1663,1,4,1,0,0.5,83.7,0.3,0,6.39,0.9,0.5,0.7,0,0.4,0.7,0.1,0,0.8,0.3,0.8,0.1,0.6,1.3,26.3,0,0.8,0,1.77,-0.77,0.1,14,0.13
253,253,Souleyman Doumbia,,27," D(L),M(L)",21(3),1793,0,0,2,1,0.3,80.5,0.8,0,6.39,1.9,1.1,1.1,0.4,0.8,0.6,0.1,0,0.5,1.1,0.8,0.1,0.4,1.2,31.3,0.5,0.9,0,0.85,-0.85,0.04,7,0.12
254,254,Cyrille Bayala,,27, AM(R),25(8),2017,1,1,3,1,0.7,64.7,1.2,0,6.39,1.6,0.8,0.9,0,0.6,0.7,0.1,0,0.6,0.8,0.8,0.2,1.1,1.7,17.3,0.2,0.5,0,1.45,-0.45,0.06,22,0.07
255,255,Arbër Zeneli,,29," AM(LR),FW",12(11),1003,0,2,0,0,1.3,76.3,0.2,1,6.39,0.4,0.1,0.3,0,0.1,0.3,0,0,1,0.7,0.5,0.1,1,2,15.8,0.4,0.4,0.1,2.47,-2.47,0.22,31,0.08
256,256,Billal Brahimi,,24," AM(L),FW",5(21),786,3,2,0,0,0.8,83.2,0.1,1,6.39,0.3,0.2,0.1,0,0,0.2,0,0,0.7,0.7,0.3,0.2,0.5,1,11.5,0.7,0.2,0,1.19,1.81,0.14,20,0.06
257,257,Oumar Gonzalez,,26, D(C),29(1),2579,0,0,10,0,0.4,81.8,2.1,0,6.39,1.7,1.7,1.5,0.5,2.6,0.5,0.4,0,0,0.2,1.5,0.1,0.3,0.7,36.5,0,1.6,0,0.84,-0.84,0.03,11,0.08
258,258,Moussa Sissoko,,34, M(CR),22(8),1923,2,0,3,0,0.6,81.0,0.8,1,6.38,0.9,0.5,0.9,0,0.5,0.2,0.2,0,0.6,0.5,0.5,0.1,0.6,1,25.1,0.2,0.9,0,2.32,-0.32,0.11,17,0.14
259,259,Thierno Baldé,,21," D(R),M(R)",25(6),2161,0,1,1,0,0.2,83.1,0.3,0,6.38,0.9,0.7,0.3,0.2,1.2,0.4,0.1,0,0.6,1.2,1.1,0.1,0.5,1.2,23.8,0.2,0.5,0,0.32,-0.32,0.01,7,0.05
260,260,Yoann Cathline,,21, M(L),11(12),1085,1,1,0,0,1.1,72.9,0.1,0,6.38,0.8,0.3,0.5,0,0.6,0.3,0,0,0.3,1,1.2,0,1.2,1.7,12.7,0.4,0.2,0,1.45,-0.45,0.12,26,0.06
261,261,Abdallah Sima,,22," AM(LR),FW",19(15),1833,5,1,0,0,1.1,76.1,1.3,0,6.38,0.6,0.1,0.9,0,0.5,0.4,0,1,0.5,0.6,0.7,0.4,0.9,1.8,10.3,0.1,0.1,0,5.16,-0.16,0.25,39,0.13
262,262,Birger Meling,,29," D(LR),DMC",10(17),1200,0,1,3,1,0.0,86.2,0.5,0,6.37,0.9,0.9,0.7,0.2,0.8,0.5,0.1,0,0.3,0.2,0.6,0.1,0.3,0.4,23.8,0.1,1,0,,,,,
263,263,Adrien Hunou,,30," AM(CLR),FW",28(6),2248,4,1,2,0,1.3,78.0,0.6,0,6.37,1.1,0.2,0.4,0,0.2,0.9,0,0,0.5,0.4,1.3,0.1,0.7,1.7,21.1,0.1,0.3,0,6.98,-2.98,0.28,45,0.16
264,264,Cédric Hountondji,,30, D(C),35(1),3097,0,0,7,0,0.3,86.8,1.8,0,6.37,1.4,1.6,1.2,0.6,3.5,0.3,0.6,2,0.1,0,0.3,0,0.1,0.2,39.9,0,2.2,0,1.17,-1.17,0.03,11,0.11
265,265,Pierrick Capelle,,37," D(L),M(CLR)",15(11),1424,0,3,8,0,0.6,86.6,0.5,0,6.36,1.4,0.6,1.2,0,0.8,1.3,0.1,0,0.5,0.5,0.2,0,0.8,1.3,24.9,0.5,1,0,1.52,-1.52,0.1,16,0.09
266,266,Ismaël Diallo,,27, D(L),25(3),2183,0,0,9,1,0.1,76.0,0.9,0,6.36,1.6,1.1,1.5,0.1,1.5,1,0.4,0,0.3,0.5,1.2,0,0.4,1.3,30.6,0.2,2.4,0.1,0.12,-0.12,0.01,3,0.04
267,267,Batista Mendy,,24," D(C),DMC",35,2871,0,0,6,1,0.4,86.7,0.8,0,6.35,2,0.6,1.9,0,0.7,0.5,0.2,0,0.5,1.1,1.2,0,0.8,0.7,40.5,0.1,1.9,0.1,0.75,-0.75,0.02,15,0.05
268,268,Amine Salama,,23, FW,12(13),1245,3,1,1,0,1.0,75.9,0.3,0,6.35,0.4,0.4,0.3,0,0.1,0.4,0.1,0,0.4,0.9,0.4,0.2,0.8,1.9,12.3,0.1,0.1,0,3.1,-0.1,0.22,25,0.12
269,269,Mitchell van Bergen,,24," AM(LR),FW",6(22),889,0,1,1,0,0.9,78.7,0.2,0,6.35,0.6,0.2,0.4,0,0.3,0.4,0.1,0,0.7,0.5,0.3,0.1,0.4,0.9,8.5,0.5,0.1,0,1.87,-1.87,0.19,25,0.07
270,270,Mickaël Alphonse,,34, D(LR),14(12),1357,0,0,2,1,0.4,71.1,1.2,1,6.35,1.3,1.3,0.7,0.2,1.5,0.5,0.2,1,0.4,0.4,0.6,0,0.5,0.6,19.5,0.2,1,0,0.4,-0.4,0.03,10,0.04
271,271,Moussa Diarra,,23, D(CL),12(11),1222,0,1,0,0,0.0,83.9,0.7,0,6.35,0.9,0.8,0.8,0.1,1.1,0.3,0.4,0,0.3,0.4,0.7,0,0.2,1,24.3,0.2,0.8,0,0.44,-0.44,0.03,1,0.44
272,272,Denis Genreau,,24, AM(C),7(13),654,0,1,3,0,0.4,78.2,0.3,0,6.35,1.8,0.4,0.5,0,0.5,0.9,0.1,0,0.3,0.4,0.2,0.2,0.3,0.7,15.2,0.2,0.4,0,0.82,-0.82,0.11,7,0.12
273,273,Komnen Andric,,28, FW,16(18),1442,4,3,4,0,0.9,75.3,1.3,0,6.34,0.4,0.2,0.5,0,0.4,0.4,0,0,0.4,0.2,1.2,0.2,0.9,1.4,12.5,0,0.5,0,4.64,-0.64,0.29,30,0.15
274,274,Ruben Aguilar,,31," D(R),M(R)",14(6),1176,0,0,3,0,0.2,84.4,0.6,0,6.34,1,0.9,0.8,0,1.3,0.7,0.1,0,0.2,0.4,0.7,0.1,0.2,0.7,33.8,0.3,0.9,0,0.44,-0.44,0.03,4,0.11
275,275,Maxime Busi,,24," D(R),M(R)",11(10),1041,0,1,4,0,0.1,75.3,0.7,1,6.34,1,0.7,0.9,0.2,1,0.8,0.3,0,0.3,0.3,0.3,0,0.2,0.8,22.9,0.4,1.4,0,0.05,-0.05,0,3,0.02
276,276,Khalil Fayad,,19, M(CL),7(17),707,0,2,1,1,0.3,84.8,0.1,0,6.34,1.3,0.4,0.7,0,0.2,0.4,0,0,0.5,0.3,0.7,0,0.3,0.6,13.7,0.1,0.5,0.1,0.53,-0.53,0.07,8,0.07
277,277,Bonke Innocent,,28, DMC,14(11),1183,0,1,5,0,0.2,89.2,0.4,0,6.34,1.1,1,1.5,0,1.2,1,0.2,0,0.2,0.2,0.4,0,0.2,0.3,23,0,0.7,0,0.11,-0.11,0.01,4,0.03
278,278,Erik Palmer-Brown,,27, D(C),36(2),3194,0,0,5,0,0.3,84.7,1.5,0,6.34,1.1,0.7,0.8,0.5,4.1,0.4,0.8,1,0.2,0.2,0.3,0,0.4,0.3,37.5,0,1.9,0,0.78,-0.78,0.02,12,0.06
279,279,Florent Ogier,,35, D(C),18(8),1695,0,1,4,0,0.1,79.4,1.1,0,6.33,1.3,0.7,0.6,0.3,2.3,0.7,0.5,0,0.2,0.2,0.3,0,0,0.3,34.4,0,2.6,0,0.11,-0.11,0.01,2,0.05
280,280,Gauthier Hein,,27, AM(CR),23(12),1886,2,0,1,0,1.1,84.4,0.1,0,6.33,0.8,0.2,0.6,0,0.3,0.9,0,0,0.8,0.5,0.4,0.1,0.7,1,18.9,0.5,1.5,0,3.76,-1.76,0.18,38,0.1
281,281,Thomas Mangani,,37, M(C),14(12),1329,1,1,4,1,0.4,73.7,0.8,0,6.32,1.2,0.9,0.9,0,0.8,1.1,0.1,0,1,0.2,0.5,0,0.1,0.3,31.7,0.9,3.2,0.1,1.92,-0.92,0.13,11,0.17
282,282,Moussa Dembélé,,27, FW,8(15),866,3,0,1,0,1.2,72.9,1.3,0,6.32,0.3,0.1,0.7,0,0.3,0.1,0,0,0.2,0.2,0.1,0.3,0.7,1.4,8.2,0,0.1,0,3.99,-0.99,0.41,28,0.14
283,283,Benoît Costil,,36, GK,19,1710,0,0,0,0,0.0,66.5,0.1,0,6.32,0.1,0,0,0,0.5,0.1,0,0,0,0.1,0,0,0,0,27.3,0,8.4,0,,,,,
284,284,Enzo Tchato,,21, D(R),11(10),1094,1,1,1,0,0.2,76.4,0.8,0,6.32,1.2,0.3,0.6,0.1,1.4,0.4,0.1,0,0.2,0.2,0.3,0.1,0.3,0.7,20,0.4,0.4,0,0.33,0.67,0.03,4,0.08
285,285,Marcus Coco,,27," D(R),M(LR),FW",6(20),629,1,0,2,0,0.3,75.0,0.7,0,6.32,0.9,0.5,0.7,0,0.1,0.5,0.1,0,0.4,0.3,0.4,0.1,0.4,0.7,8,0.3,0.3,0,1.01,-0.01,0.14,7,0.14
286,286,Romain Hamouma,,37," M(CLR),FW",14(5),1091,2,2,1,2,0.8,81.7,0.7,0,6.31,0.4,0.1,0.9,0,0.1,0.2,0,0,0.7,0.8,0.8,0.2,0.7,2,15.8,0.6,0.3,0,2.72,-0.72,0.22,16,0.17
287,287,M'Baye Niang,,29," AM(LR),FW",17(13),1486,6,0,2,2,1.3,64.0,2.3,0,6.31,0.4,0,1.4,0,0.6,0.3,0,0,0.3,0.3,1.4,0.3,0.7,2.4,9.5,0,0.3,0,6.84,-0.84,0.41,39,0.18
288,288,Warren Zaïre-Emery,,18," DMC,M(R)",8(18),919,2,0,1,0,0.3,92.0,0.1,0,6.31,0.7,0.5,0.3,0.1,0.4,0.8,0,0,0.2,0.6,0.2,0.1,0.5,0.4,22.7,0,0.2,0,1.55,0.45,0.15,9,0.17
289,289,Clément Vidal,,23, D(C),21(5),1901,1,0,5,1,0.5,77.4,2.0,1,6.29,1,1,0.8,0.3,2.7,0.8,0.6,0,0,0,0.7,0,0.2,0.2,29.5,0,2.8,0,0.76,0.24,0.04,12,0.06
290,290,Youssouf M'Changama,,33, M(C),11(15),1079,0,0,1,0,0.7,82.5,0.5,0,6.29,0.8,0.6,0.5,0,0.2,0.2,0,0,0.4,0.4,0.7,0,0.3,0.7,17.3,0.4,0.9,0.1,0.49,-0.49,0.04,18,0.03
291,291,Mohamed Bayo,,25, FW,6(21),640,4,1,1,0,0.8,63.8,0.5,0,6.29,0.1,0,0.5,0,0,0.4,0,0,0.4,0.4,0.1,0.2,0.5,0.8,4.7,0,0.1,0,3.59,0.41,0.5,22,0.16
292,292,Eliot Matazo,,22, DMC,13(10),1176,1,0,2,0,0.2,81.8,0.4,0,6.29,1.1,0.7,0.8,0,0.4,0.7,0.2,0,0.1,0.2,0.5,0,0.5,0.4,21.2,0,1.5,0,0.18,0.82,0.01,4,0.05
293,293,Jérémie Bela,,31, M(LR),7(12),737,1,1,0,0,0.6,72.2,0.1,0,6.28,0.3,0.5,0.4,0,0.4,0.1,0.1,0,0.2,0.5,0.9,0,0.4,1,10.2,0.2,0.1,0,0.74,0.26,0.09,12,0.06
294,294,Ismail Jakobs,,24," D(L),M(L)",9(23),1102,0,2,3,0,0.4,69.1,1.6,0,6.27,0.3,0.3,0.4,0.1,0.5,0.2,0,0,0.4,0.2,0.3,0,0.2,0.5,16.1,0.4,0.2,0,0.78,-0.78,0.06,14,0.06
295,295,Carlos Baleba,,20, DMC,5(14),472,0,0,3,1,0.6,83.6,0.4,0,6.27,0.7,0.1,0.7,0.1,0.2,0.3,0.2,0,0.1,0.8,0.9,0,0.9,0.6,15.7,0,1.3,0,0.54,-0.54,0.1,12,0.04
296,296,Sada Thioub,,28," D(R),M(LR)",11(16),1056,1,2,3,0,0.3,82.5,0.2,0,6.26,0.7,0.3,0.5,0,0.1,0.3,0,0,0.6,0.6,0.2,0,0.7,0.6,16.9,0.6,0.3,0,1.19,-0.19,0.1,9,0.13
297,297,Andreas Bruus,,25," D(R),M(R)",18(9),1626,0,2,2,0,0.4,72.3,0.1,0,6.26,0.4,0.6,0.4,0,0.8,0.4,0.1,0,0.8,0.6,0.3,0.1,0.1,0.9,17.4,0.6,0.6,0,0.71,-0.71,0.04,11,0.06
298,298,Kevin Spadanuda,,27, M(L),13(9),1069,0,1,3,0,0.3,81.5,0.2,0,6.26,1.3,0.5,0.9,0,0.2,1,0,0,0.4,1,1,0,1,1.3,11.3,0,0.2,0,0.95,-0.95,0.08,7,0.14
299,299,Sébastien Corchia,,33," D(R),M(R)",6(16),775,0,1,3,0,0.2,76.9,0.5,0,6.26,0.7,0.6,0.7,0,0.7,0.5,0.1,0,0.2,0.1,0.8,0,0.3,0.6,12.2,0.4,0.6,0,0.15,-0.15,0.02,5,0.03
300,300,Benjamin Leroy,,35, GK,32,2799,0,0,1,0,0.0,57.6,0.1,1,6.26,0,0,0,0,0.9,0.1,0,0,0,0,0.1,0,0,0.1,24.8,0,7.3,0,,,,,
301,301,Mathieu Coutadeur,,38, M(C),22(5),1951,0,0,2,0,0.1,84.6,0.3,0,6.24,0.9,0.7,0.2,0,0.8,0.7,0.1,0,0.4,0.2,0.5,0,0.3,0.7,43.9,0,2.9,0.1,0.09,-0.09,0,4,0.02
302,301,Mathieu Coutadeur,,38, M(C),22(5),1951,0,0,2,0,0.1,84.6,0.3,0,6.24,0.9,0.7,0.2,0,0.8,0.7,0.1,0,0.4,0.2,0.5,0,0.3,0.7,43.9,0,2.9,0.1,0.09,-0.09,0,4,0.02
303,301,Mathieu Coutadeur,,38, M(C),22(5),1951,0,0,2,0,0.1,84.6,0.3,0,6.24,0.9,0.7,0.2,0,0.8,0.7,0.1,0,0.4,0.2,0.5,0,0.3,0.7,43.9,0,2.9,0.1,0.09,-0.09,0,4,0.02
304,302,Riad Nouri,,38, M(LR),16(17),1692,1,1,3,0,0.5,74.0,0.4,0,6.24,0.6,0.5,0.5,0,0.2,0.5,0,0,0.8,0.4,0.5,0.2,0.5,0.9,15.9,0.8,0.5,0,2.54,-1.54,0.14,17,0.15
305,302,Riad Nouri,,38, M(LR),16(17),1692,1,1,3,0,0.5,74.0,0.4,0,6.24,0.6,0.5,0.5,0,0.2,0.5,0,0,0.8,0.4,0.5,0.2,0.5,0.9,15.9,0.8,0.5,0,2.54,-1.54,0.14,17,0.15
306,302,Riad Nouri,,38, M(LR),16(17),1692,1,1,3,0,0.5,74.0,0.4,0,6.24,0.6,0.5,0.5,0,0.2,0.5,0,0,0.8,0.4,0.5,0.2,0.5,0.9,15.9,0.8,0.5,0,2.54,-1.54,0.14,17,0.15
307,303,Valère Germain,,34," AM(CLR),FW",5(26),673,2,0,1,1,0.6,69.4,1.0,0,6.23,0.4,0.2,0.3,0,0.4,0.3,0,0,0.2,0,0.1,0.1,0.3,0.7,6.6,0.1,0,0,2.17,-0.17,0.29,19,0.11
308,303,Valère Germain,,34," AM(CLR),FW",5(26),673,2,0,1,1,0.6,69.4,1.0,0,6.23,0.4,0.2,0.3,0,0.4,0.3,0,0,0.2,0,0.1,0.1,0.3,0.7,6.6,0.1,0,0,2.17,-0.17,0.29,19,0.11
309,303,Valère Germain,,34," AM(CLR),FW",5(26),673,2,0,1,1,0.6,69.4,1.0,0,6.23,0.4,0.2,0.3,0,0.4,0.3,0,0,0.2,0,0.1,0.1,0.3,0.7,6.6,0.1,0,0,2.17,-0.17,0.29,19,0.11
310,304,Matthis Abline,,21, FW,8(11),803,2,1,1,0,1.4,69.4,0.6,0,6.23,0.2,0.1,0.7,0,0.1,0.3,0.1,0,0.3,0.6,0.5,0.3,0.9,2.3,5.2,0.1,0.1,0,3.38,-1.38,0.38,26,0.13
311,304,Matthis Abline,,21, FW,8(11),803,2,1,1,0,1.4,69.4,0.6,0,6.23,0.2,0.1,0.7,0,0.1,0.3,0.1,0,0.3,0.6,0.5,0.3,0.9,2.3,5.2,0.1,0.1,0,3.38,-1.38,0.38,26,0.13
312,304,Matthis Abline,,21, FW,8(11),803,2,1,1,0,1.4,69.4,0.6,0,6.23,0.2,0.1,0.7,0,0.1,0.3,0.1,0,0.3,0.6,0.5,0.3,0.9,2.3,5.2,0.1,0.1,0,3.38,-1.38,0.38,26,0.13
313,305,Lebo Mothiba,,28, FW,3(16),428,3,0,0,0,0.5,79.6,0.5,0,6.22,0.1,0,0.6,0,0.2,0.1,0.1,0,0.1,0.2,0.6,0,0.4,0.8,4.9,0,0,0,1.52,1.48,0.32,9,0.17
314,305,Lebo Mothiba,,28, FW,3(16),428,3,0,0,0,0.5,79.6,0.5,0,6.22,0.1,0,0.6,0,0.2,0.1,0.1,0,0.1,0.2,0.6,0,0.4,0.8,4.9,0,0,0,1.52,1.48,0.32,9,0.17
315,305,Lebo Mothiba,,28, FW,3(16),428,3,0,0,0,0.5,79.6,0.5,0,6.22,0.1,0,0.6,0,0.2,0.1,0.1,0,0.1,0.2,0.6,0,0.4,0.8,4.9,0,0,0,1.52,1.48,0.32,9,0.17
316,306,Ado Onaiwu,,28, FW,9(25),1073,2,1,0,0,0.6,76.2,1.1,0,6.22,0.3,0.1,0.4,0,0.1,0.2,0,0,0.2,0.2,0.4,0.1,0.8,0.7,9.6,0,0.1,0.1,1.49,0.51,0.13,19,0.08
317,306,Ado Onaiwu,,28, FW,9(25),1073,2,1,0,0,0.6,76.2,1.1,0,6.22,0.3,0.1,0.4,0,0.1,0.2,0,0,0.2,0.2,0.4,0.1,0.8,0.7,9.6,0,0.1,0.1,1.49,0.51,0.13,19,0.08
318,306,Ado Onaiwu,,28, FW,9(25),1073,2,1,0,0,0.6,76.2,1.1,0,6.22,0.3,0.1,0.4,0,0.1,0.2,0,0,0.2,0.2,0.4,0.1,0.8,0.7,9.6,0,0.1,0.1,1.49,0.51,0.13,19,0.08
319,307,Abdoulaye Bamba,,34," D(CLR),M(R)",12(9),1359,0,0,2,0,0.0,88.9,0.8,0,6.2,1,0.9,0.5,0.3,1.7,0.1,0.1,0,0.2,0.2,0.6,0.2,0.2,0.4,30.9,0.1,1.2,0,,,,,
320,308,Iké Ugbo,,25, FW,9(16),889,2,1,0,0,0.6,70.6,0.4,0,6.2,0.2,0.1,0.5,0,0.2,0.3,0.1,0,0.1,0.2,0.4,0.2,0.3,0.7,5.4,0,0,0,2.05,-0.05,0.21,15,0.14
321,308,Iké Ugbo,,25, FW,9(16),889,2,1,0,0,0.6,70.6,0.4,0,6.2,0.2,0.1,0.5,0,0.2,0.3,0.1,0,0.1,0.2,0.4,0.2,0.3,0.7,5.4,0,0,0,2.05,-0.05,0.21,15,0.14
322,308,Iké Ugbo,,25, FW,9(16),889,2,1,0,0,0.6,70.6,0.4,0,6.2,0.2,0.1,0.5,0,0.2,0.3,0.1,0,0.1,0.2,0.4,0.2,0.3,0.7,5.4,0,0,0,2.05,-0.05,0.21,15,0.14
323,309,Cédric Avinel,,37, D(C),19(5),1791,1,0,2,1,0.1,85.0,1.6,1,6.18,0.5,0.6,0.5,0.4,3.7,0.2,0.5,0,0,0,0.1,0,0,0.1,29.8,0,1.6,0,1.33,-0.33,0.07,3,0.44
324,309,Cédric Avinel,,37, D(C),19(5),1791,1,0,2,1,0.1,85.0,1.6,1,6.18,0.5,0.6,0.5,0.4,3.7,0.2,0.5,0,0,0,0.1,0,0,0.1,29.8,0,1.6,0,1.33,-0.33,0.07,3,0.44
325,309,Cédric Avinel,,37, D(C),19(5),1791,1,0,2,1,0.1,85.0,1.6,1,6.18,0.5,0.6,0.5,0.4,3.7,0.2,0.5,0,0,0,0.1,0,0,0.1,29.8,0,1.6,0,1.33,-0.33,0.07,3,0.44
